qualifyId,raceId,driverId,constructorId,number,position,date
2186,728,21,5,2,1,2004-09-25 00:00:00
2187,728,30,2,3,11,2004-09-25 00:00:00
2188,729,3,3,8,11,2004-10-09 00:00:00
2189,729,43,6,17,10,2004-10-09 00:00:00
2190,729,34,3,7,9,2004-10-09 00:00:00
2191,729,7,0,6,12,2004-10-09 00:00:00
2192,729,13,0,5,8,2004-10-09 00:00:00
2193,729,16,18,14,3,2004-10-09 00:00:00
2194,729,14,6,16,6,2004-10-09 00:00:00
2195,729,17,15,9,5,2004-10-09 00:00:00
2196,729,10,15,10,4,2004-10-09 00:00:00
2197,729,22,2,4,2,2004-10-09 00:00:00
2198,729,29,5,1,1,2004-10-09 00:00:00
2199,729,20,14,11,7,2004-10-09 00:00:00
2200,729,30,2,3,13,2004-10-09 00:00:00
2201,729,12,14,12,20,2004-10-09 00:00:00
2202,729,21,5,2,15,2004-10-09 00:00:00
2203,729,1,16,18,16,2004-10-09 00:00:00
2204,729,9,16,19,17,2004-10-09 00:00:00
2205,729,45,17,20,18,2004-10-09 00:00:00
2206,729,46,17,21,19,2004-10-09 00:00:00
2207,729,31,18,15,14,2004-10-09 00:00:00
2208,730,45,17,20,20,2004-10-23 00:00:00
2209,730,46,17,21,19,2004-10-23 00:00:00
2210,730,9,16,19,18,2004-10-23 00:00:00
2211,730,1,16,18,17,2004-10-23 00:00:00
2212,730,31,18,15,16,2004-10-23 00:00:00
2213,730,40,6,17,15,2004-10-23 00:00:00
2214,730,34,3,7,14,2004-10-23 00:00:00
2215,730,16,18,14,12,2004-10-23 00:00:00
2216,730,20,14,11,11,2004-10-23 00:00:00
2217,730,13,0,5,13,2004-10-23 00:00:00
2218,730,3,3,8,9,2004-10-23 00:00:00
2219,730,14,6,16,10,2004-10-23 00:00:00
2220,730,30,2,3,2,2004-10-23 00:00:00
2221,730,7,0,6,3,2004-10-23 00:00:00
2222,730,12,14,12,4,2004-10-23 00:00:00
2223,730,21,5,2,1,2004-10-23 00:00:00
2224,730,10,15,10,6,2004-10-23 00:00:00
2225,730,22,2,4,7,2004-10-23 00:00:00
2226,730,29,5,1,8,2004-10-23 00:00:00
2227,730,17,15,9,5,2004-10-23 00:00:00
2228,731,38,16,19,12,2005-03-05 14:00:00
2229,731,10,15,4,19,2005-03-05 14:00:00
2230,731,29,5,1,18,2005-03-05 14:00:00
2231,731,26,17,21,17,2005-03-05 14:00:00
2232,731,39,17,20,16,2005-03-05 14:00:00
2233,731,22,6,17,15,2005-03-05 14:00:00
2234,731,32,16,18,14,2005-03-05 14:00:00
2235,731,3,3,5,13,2005-03-05 14:00:00
2236,731,21,5,2,11,2005-03-05 14:00:00
2237,731,12,14,12,20,2005-03-05 14:00:00
2238,731,30,0,10,9,2005-03-05 14:00:00
2239,731,7,0,9,10,2005-03-05 14:00:00
2240,731,14,6,16,2,2005-03-05 14:00:00
2241,731,16,2,7,3,2005-03-05 14:00:00
2242,731,34,14,11,4,2005-03-05 14:00:00
2243,731,20,3,6,1,2005-03-05 14:00:00
2244,731,31,8,15,6,2005-03-05 14:00:00
2245,731,1,2,8,7,2005-03-05 14:00:00
2246,731,17,15,3,8,2005-03-05 14:00:00
2247,731,13,8,14,5,2005-03-05 14:00:00
2248,732,12,14,12,14,2005-03-19 15:00:00
2249,732,26,17,21,20,2005-03-19 15:00:00
2250,732,39,17,20,19,2005-03-19 15:00:00
2251,732,32,16,18,18,2005-03-19 15:00:00
2252,732,38,16,19,17,2005-03-19 15:00:00
2253,732,34,14,11,16,2005-03-19 15:00:00
2254,732,18,15,4,15,2005-03-19 15:00:00
2255,732,29,5,1,13,2005-03-19 15:00:00
2256,732,21,5,2,12,2005-03-19 15:00:00
2257,732,14,6,16,2,2005-03-19 15:00:00
2258,732,1,2,8,10,2005-03-19 15:00:00
2259,732,17,15,3,9,2005-03-19 15:00:00
2260,732,13,8,14,8,2005-03-19 15:00:00
2261,732,31,8,15,7,2005-03-19 15:00:00
2262,732,7,0,9,6,2005-03-19 15:00:00
2263,732,22,6,17,5,2005-03-19 15:00:00
2264,732,16,2,7,4,2005-03-19 15:00:00
2265,732,20,3,6,3,2005-03-19 15:00:00
2266,732,30,0,10,11,2005-03-19 15:00:00
2267,732,3,3,5,1,2005-03-19 15:00:00
2268,733,13,8,14,14,2005-04-02 14:30:00
2269,733,21,5,2,15,2005-04-02 14:30:00
2270,733,34,14,11,16,2005-04-02 14:30:00
2271,733,10,15,4,13,2005-04-02 14:30:00
2272,733,38,16,19,18,2005-04-02 14:30:00
2273,733,26,17,21,19,2005-04-02 14:30:00
2274,733,39,17,20,20,2005-04-02 14:30:00
2275,733,32,16,18,17,2005-04-02 14:30:00
2276,733,12,14,12,12,2005-04-02 14:30:00
2277,733,31,8,15,7,2005-04-02 14:30:00
2278,733,20,3,6,10,2005-04-02 14:30:00
2279,733,7,0,9,9,2005-04-02 14:30:00
2280,733,36,0,10,8,2005-04-02 14:30:00
2281,733,22,6,17,6,2005-04-02 14:30:00
2282,733,16,2,7,5,2005-04-02 14:30:00
2283,733,1,2,8,4,2005-04-02 14:30:00
2284,733,14,6,16,3,2005-04-02 14:30:00
2285,733,29,5,1,2,2005-04-02 14:30:00
2286,733,17,15,3,11,2005-04-02 14:30:00
2287,733,3,3,5,1,2005-04-02 14:30:00
2288,734,29,5,1,14,2005-04-23 14:00:00
2289,734,13,8,14,15,2005-04-23 14:00:00
2290,734,23,8,15,16,2005-04-23 14:00:00
2291,734,26,17,21,20,2005-04-23 14:00:00
2292,734,32,16,18,18,2005-04-23 14:00:00
2293,734,39,17,20,19,2005-04-23 14:00:00
2294,734,20,3,6,13,2005-04-23 14:00:00
2295,734,38,16,19,17,2005-04-23 14:00:00
2296,734,34,14,11,12,2005-04-23 14:00:00
2297,734,14,6,16,5,2005-04-23 14:00:00
2298,734,21,5,2,10,2005-04-23 14:00:00
2299,734,1,2,8,9,2005-04-23 14:00:00
2300,734,12,14,12,8,2005-04-23 14:00:00
2301,734,24,0,10,7,2005-04-23 14:00:00
2302,734,10,15,4,6,2005-04-23 14:00:00
2303,734,16,2,7,4,2005-04-23 14:00:00
2304,734,17,15,3,3,2005-04-23 14:00:00
2305,734,3,3,5,2,2005-04-23 14:00:00
2306,734,7,0,9,1,2005-04-23 14:00:00
2307,734,22,6,17,11,2005-04-23 14:00:00
2308,735,38,16,19,13,2005-05-07 14:00:00
2309,735,32,16,18,14,2005-05-07 14:00:00
2310,735,21,5,2,18,2005-05-07 14:00:00
2311,735,1,2,8,17,2005-05-07 14:00:00
2312,735,34,14,11,12,2005-05-07 14:00:00
2313,735,39,17,20,16,2005-05-07 14:00:00
2314,735,23,8,15,11,2005-05-07 14:00:00
2315,735,26,17,21,15,2005-05-07 14:00:00
2316,735,13,8,14,9,2005-05-07 14:00:00
2317,735,12,14,12,10,2005-05-07 14:00:00
2318,735,7,0,9,1,2005-05-07 14:00:00
2319,735,16,2,7,2,2005-05-07 14:00:00
2320,735,3,3,5,3,2005-05-07 14:00:00
2321,735,14,6,16,5,2005-05-07 14:00:00
2322,735,20,3,6,6,2005-05-07 14:00:00
2323,735,30,0,10,7,2005-05-07 14:00:00
2324,735,29,5,1,8,2005-05-07 14:00:00
2325,735,22,6,17,4,2005-05-07 14:00:00
2326,736,22,6,17,18,2005-05-21 14:00:00
2327,736,38,16,19,17,2005-05-21 14:00:00
2328,736,30,0,10,16,2005-05-21 14:00:00
2329,736,32,16,18,15,2005-05-21 14:00:00
2330,736,26,17,21,14,2005-05-21 14:00:00
2331,736,39,17,20,13,2005-05-21 14:00:00
2332,736,23,8,15,12,2005-05-21 14:00:00
2333,736,12,14,12,11,2005-05-21 14:00:00
2334,736,34,14,11,9,2005-05-21 14:00:00
2335,736,29,5,1,8,2005-05-21 14:00:00
2336,736,13,8,14,7,2005-05-21 14:00:00
2337,736,14,6,16,5,2005-05-21 14:00:00
2338,736,20,3,6,4,2005-05-21 14:00:00
2339,736,16,2,7,3,2005-05-21 14:00:00
2340,736,3,3,5,2,2005-05-21 14:00:00
2341,736,7,0,9,1,2005-05-21 14:00:00
2342,736,21,5,2,10,2005-05-21 14:00:00
2343,736,1,2,8,6,2005-05-21 14:00:00
2344,737,7,0,9,2,2005-05-28 14:00:00
2345,737,1,2,8,1,2005-05-28 14:00:00
2346,737,26,17,21,20,2005-05-28 14:00:00
2347,737,38,16,19,19,2005-05-28 14:00:00
2348,737,39,17,20,18,2005-05-28 14:00:00
2349,737,32,16,18,17,2005-05-28 14:00:00
2350,737,10,15,4,16,2005-05-28 14:00:00
2351,737,23,8,15,14,2005-05-28 14:00:00
2352,737,17,15,3,13,2005-05-28 14:00:00
2353,737,13,8,14,12,2005-05-28 14:00:00
2354,737,34,14,11,15,2005-05-28 14:00:00
2355,737,29,5,1,10,2005-05-28 14:00:00
2356,737,12,14,12,11,2005-05-28 14:00:00
2357,737,14,6,16,4,2005-05-28 14:00:00
2358,737,30,0,10,5,2005-05-28 14:00:00
2359,737,3,3,5,6,2005-05-28 14:00:00
2360,737,16,2,7,3,2005-05-28 14:00:00
2361,737,22,6,17,8,2005-05-28 14:00:00
2362,737,20,3,6,9,2005-05-28 14:00:00
2363,737,21,5,2,7,2005-05-28 14:00:00
2364,738,13,8,14,12,2005-06-11 13:00:00
2365,738,39,17,20,19,2005-06-11 13:00:00
2366,738,32,16,18,18,2005-06-11 13:00:00
2367,738,38,16,19,17,2005-06-11 13:00:00
2368,738,31,8,15,16,2005-06-11 13:00:00
2369,738,26,17,21,15,2005-06-11 13:00:00
2370,738,16,2,7,14,2005-06-11 13:00:00
2371,738,1,2,8,13,2005-06-11 13:00:00
2372,738,12,14,12,11,2005-06-11 13:00:00
2373,738,10,15,4,6,2005-06-11 13:00:00
2374,738,14,6,16,9,2005-06-11 13:00:00
2375,738,34,14,11,8,2005-06-11 13:00:00
2376,738,7,0,9,7,2005-06-11 13:00:00
2377,738,30,0,10,5,2005-06-11 13:00:00
2378,738,20,3,6,4,2005-06-11 13:00:00
2379,738,3,3,5,3,2005-06-11 13:00:00
2380,738,29,5,1,2,2005-06-11 13:00:00
2381,738,21,5,2,20,2005-06-11 13:00:00
2382,738,22,6,17,10,2005-06-11 13:00:00
2383,738,17,15,3,1,2005-06-11 13:00:00
2384,739,14,6,16,1,2005-06-18 14:00:00
2385,739,17,15,3,3,2005-06-18 14:00:00
2386,739,7,0,9,2,2005-06-18 14:00:00
2387,739,39,17,20,20,2005-06-18 14:00:00
2388,739,38,16,19,19,2005-06-18 14:00:00
2389,739,26,17,21,18,2005-06-18 14:00:00
2390,739,32,16,18,17,2005-06-18 14:00:00
2391,739,1,2,8,15,2005-06-18 14:00:00
2392,739,31,8,15,14,2005-06-18 14:00:00
2393,739,40,6,17,13,2005-06-18 14:00:00
2394,739,13,8,14,16,2005-06-18 14:00:00
2395,739,30,0,10,11,2005-06-18 14:00:00
2396,739,12,14,12,10,2005-06-18 14:00:00
2397,739,16,2,7,9,2005-06-18 14:00:00
2398,739,10,15,4,8,2005-06-18 14:00:00
2399,739,21,5,2,7,2005-06-18 14:00:00
2400,739,3,3,5,6,2005-06-18 14:00:00
2401,739,29,5,1,5,2005-06-18 14:00:00
2402,739,34,14,11,12,2005-06-18 14:00:00
2403,739,20,3,6,4,2005-06-18 14:00:00
2404,740,16,2,7,13,2005-07-02 14:00:00
2405,740,1,2,8,14,2005-07-02 14:00:00
2406,740,13,8,14,15,2005-07-02 14:00:00
2407,740,32,16,18,19,2005-07-02 14:00:00
2408,740,38,16,19,17,2005-07-02 14:00:00
2409,740,39,17,20,18,2005-07-02 14:00:00
2410,740,22,6,17,12,2005-07-02 14:00:00
2411,740,31,8,15,16,2005-07-02 14:00:00
2412,740,34,14,11,11,2005-07-02 14:00:00
2413,740,14,6,16,2,2005-07-02 14:00:00
2414,740,30,0,10,9,2005-07-02 14:00:00
2415,740,17,15,3,8,2005-07-02 14:00:00
2416,740,20,3,6,7,2005-07-02 14:00:00
2417,740,21,5,2,6,2005-07-02 14:00:00
2418,740,10,15,4,5,2005-07-02 14:00:00
2419,740,29,5,1,4,2005-07-02 14:00:00
2420,740,7,0,9,3,2005-07-02 14:00:00
2421,740,3,3,5,1,2005-07-02 14:00:00
2422,740,12,14,12,10,2005-07-02 14:00:00
2423,740,26,17,21,20,2005-07-02 14:00:00
2424,741,14,6,16,5,2005-07-09 14:00:00
2425,741,39,17,20,19,2005-07-09 14:00:00
2426,741,7,0,9,2,2005-07-09 14:00:00
2427,741,17,15,3,3,2005-07-09 14:00:00
2428,741,30,0,10,4,2005-07-09 14:00:00
2429,741,32,16,18,20,2005-07-09 14:00:00
2430,741,26,17,21,18,2005-07-09 14:00:00
2431,741,38,16,19,17,2005-07-09 14:00:00
2432,741,3,3,5,1,2005-07-09 14:00:00
2433,741,31,8,15,15,2005-07-09 14:00:00
2434,741,12,14,12,16,2005-07-09 14:00:00
2435,741,13,8,14,13,2005-07-09 14:00:00
2436,741,16,2,7,12,2005-07-09 14:00:00
2437,741,34,14,11,11,2005-07-09 14:00:00
2438,741,29,5,1,10,2005-07-09 14:00:00
2439,741,22,6,17,9,2005-07-09 14:00:00
2440,741,10,15,4,8,2005-07-09 14:00:00
2441,741,20,3,6,7,2005-07-09 14:00:00
2442,741,21,5,2,6,2005-07-09 14:00:00
2443,741,1,2,8,14,2005-07-09 14:00:00
2444,742,37,17,20,17,2005-07-23 14:00:00
2445,742,32,16,18,18,2005-07-23 14:00:00
2446,742,17,15,3,2,2005-07-23 14:00:00
2447,742,30,0,10,19,2005-07-23 14:00:00
2448,742,14,6,16,9,2005-07-23 14:00:00
2449,742,10,15,4,8,2005-07-23 14:00:00
2450,742,31,8,15,10,2005-07-23 14:00:00
2451,742,26,17,21,16,2005-07-23 14:00:00
2452,742,38,16,19,20,2005-07-23 14:00:00
2453,742,1,2,8,7,2005-07-23 14:00:00
2454,742,29,5,1,5,2005-07-23 14:00:00
2455,742,20,3,6,4,2005-07-23 14:00:00
2456,742,3,3,5,3,2005-07-23 14:00:00
2457,742,21,5,2,15,2005-07-23 14:00:00
2458,742,34,14,11,14,2005-07-23 14:00:00
2459,742,12,14,12,13,2005-07-23 14:00:00
2460,742,22,6,17,12,2005-07-23 14:00:00
2461,742,13,8,14,11,2005-07-23 14:00:00
2462,742,16,2,7,6,2005-07-23 14:00:00
2463,742,7,0,9,1,2005-07-23 14:00:00
2464,743,37,17,20,19,2005-07-30 14:00:00
2465,743,12,14,12,14,2005-07-30 14:00:00
2466,743,26,17,21,17,2005-07-30 14:00:00
2467,743,16,2,7,16,2005-07-30 14:00:00
2468,743,1,2,8,12,2005-07-30 14:00:00
2469,743,38,16,19,18,2005-07-30 14:00:00
2470,743,34,14,11,15,2005-07-30 14:00:00
2471,743,31,8,15,11,2005-07-30 14:00:00
2472,743,21,5,2,7,2005-07-30 14:00:00
2473,743,20,3,6,9,2005-07-30 14:00:00
2474,743,17,15,3,8,2005-07-30 14:00:00
2475,743,3,3,5,6,2005-07-30 14:00:00
2476,743,22,6,17,5,2005-07-30 14:00:00
2477,743,7,0,9,4,2005-07-30 14:00:00
2478,743,14,6,16,3,2005-07-30 14:00:00
2479,743,30,0,10,2,2005-07-30 14:00:00
2480,743,29,5,1,1,2005-07-30 14:00:00
2481,743,10,15,4,10,2005-07-30 14:00:00
2482,743,32,16,18,20,2005-07-30 14:00:00
2483,743,13,8,14,13,2005-07-30 14:00:00
2484,744,17,15,3,13,2005-08-20 15:00:00
2485,744,10,15,4,14,2005-08-20 15:00:00
2486,744,29,5,1,20,2005-08-20 15:00:00
2487,744,38,16,19,19,2005-08-20 15:00:00
2488,744,34,14,11,18,2005-08-20 15:00:00
2489,744,37,17,20,17,2005-08-20 15:00:00
2490,744,32,16,18,15,2005-08-20 15:00:00
2491,744,7,0,9,1,2005-08-20 15:00:00
2492,744,20,3,6,2,2005-08-20 15:00:00
2493,744,3,3,5,3,2005-08-20 15:00:00
2494,744,26,17,21,16,2005-08-20 15:00:00
2495,744,14,6,16,5,2005-08-20 15:00:00
2496,744,1,2,8,6,2005-08-20 15:00:00
2497,744,16,2,7,7,2005-08-20 15:00:00
2498,744,12,14,12,8,2005-08-20 15:00:00
2499,744,22,6,17,9,2005-08-20 15:00:00
2500,744,31,8,15,10,2005-08-20 15:00:00
2501,744,21,5,2,11,2005-08-20 15:00:00
2502,744,30,0,10,4,2005-08-20 15:00:00
2503,744,13,8,14,12,2005-08-20 15:00:00
2504,745,16,2,7,14,2005-09-03 14:00:00
2505,745,12,14,12,15,2005-09-03 14:00:00
2506,745,41,2,8,16,2005-09-03 14:00:00
2507,745,26,17,21,20,2005-09-03 14:00:00
2508,745,37,17,20,18,2005-09-03 14:00:00
2509,745,38,16,19,19,2005-09-03 14:00:00
2510,745,31,8,15,13,2005-09-03 14:00:00
2511,745,32,16,18,17,2005-09-03 14:00:00
2512,745,34,14,11,12,2005-09-03 14:00:00
2513,745,10,15,4,5,2005-09-03 14:00:00
2514,745,22,6,17,10,2005-09-03 14:00:00
2515,745,20,3,6,9,2005-09-03 14:00:00
2516,745,21,5,2,8,2005-09-03 14:00:00
2517,745,29,5,1,7,2005-09-03 14:00:00
2518,745,14,6,16,6,2005-09-03 14:00:00
2519,745,17,15,3,4,2005-09-03 14:00:00
2520,745,3,3,5,3,2005-09-03 14:00:00
2521,745,30,0,10,2,2005-09-03 14:00:00
2522,745,13,8,14,11,2005-09-03 14:00:00
2523,745,7,0,9,1,2005-09-03 14:00:00
2524,746,37,17,20,17,2005-09-10 14:00:00
2525,746,26,17,21,18,2005-09-10 14:00:00
2526,746,32,16,18,19,2005-09-10 14:00:00
2527,746,38,16,19,20,2005-09-10 14:00:00
2528,746,41,2,8,15,2005-09-10 14:00:00
2529,746,31,8,15,16,2005-09-10 14:00:00
2530,746,30,0,10,1,2005-09-10 14:00:00
2531,746,13,8,14,12,2005-09-10 14:00:00
2532,746,10,15,4,11,2005-09-10 14:00:00
2533,746,34,14,11,14,2005-09-10 14:00:00
2534,746,17,15,3,9,2005-09-10 14:00:00
2535,746,12,14,12,8,2005-09-10 14:00:00
2536,746,21,5,2,13,2005-09-10 14:00:00
2537,746,22,6,17,6,2005-09-10 14:00:00
2538,746,3,3,5,5,2005-09-10 14:00:00
2539,746,14,6,16,4,2005-09-10 14:00:00
2540,746,20,3,6,3,2005-09-10 14:00:00
2541,746,7,0,9,2,2005-09-10 14:00:00
2542,746,29,5,1,7,2005-09-10 14:00:00
2543,746,16,2,7,10,2005-09-10 14:00:00
2544,747,37,17,20,20,2005-09-24 14:00:00
2545,747,10,15,4,19,2005-09-24 14:00:00
2546,747,26,17,21,18,2005-09-24 14:00:00
2547,747,38,16,19,17,2005-09-24 14:00:00
2548,747,13,8,14,16,2005-09-24 14:00:00
2549,747,16,2,7,14,2005-09-24 14:00:00
2550,747,32,16,18,13,2005-09-24 14:00:00
2551,747,41,2,8,15,2005-09-24 14:00:00
2552,747,22,6,17,11,2005-09-24 14:00:00
2553,747,21,5,2,10,2005-09-24 14:00:00
2554,747,12,14,12,9,2005-09-24 14:00:00
2555,747,14,6,16,8,2005-09-24 14:00:00
2556,747,3,3,5,1,2005-09-24 14:00:00
2557,747,29,5,1,7,2005-09-24 14:00:00
2558,747,31,8,15,6,2005-09-24 14:00:00
2559,747,7,0,9,5,2005-09-24 14:00:00
2560,747,17,15,3,4,2005-09-24 14:00:00
2561,747,20,3,6,3,2005-09-24 14:00:00
2562,747,30,0,10,2,2005-09-24 14:00:00
2563,747,34,14,11,12,2005-09-24 14:00:00
2564,748,14,6,16,19,2005-10-08 14:00:00
2565,748,30,0,10,18,2005-10-08 14:00:00
2566,748,29,5,1,14,2005-10-08 14:00:00
2567,748,3,3,5,16,2005-10-08 14:00:00
2568,748,37,17,20,15,2005-10-08 14:00:00
2569,748,32,16,18,20,2005-10-08 14:00:00
2570,748,26,17,21,13,2005-10-08 14:00:00
2571,748,7,0,9,17,2005-10-08 14:00:00
2572,748,12,14,12,10,2005-10-08 14:00:00
2573,748,13,8,14,6,2005-10-08 14:00:00
2574,748,34,14,11,8,2005-10-08 14:00:00
2575,748,16,2,7,7,2005-10-08 14:00:00
2576,748,10,15,4,5,2005-10-08 14:00:00
2577,748,31,8,15,4,2005-10-08 14:00:00
2578,748,20,3,6,3,2005-10-08 14:00:00
2579,748,17,15,3,2,2005-10-08 14:00:00
2580,748,22,6,17,1,2005-10-08 14:00:00
2581,748,41,2,8,12,2005-10-08 14:00:00
2582,748,21,5,2,9,2005-10-08 14:00:00
2583,748,38,16,19,11,2005-10-08 14:00:00
2584,749,29,5,1,6,2005-10-15 14:00:00
2585,749,20,3,6,2,2005-10-15 14:00:00
2586,749,3,3,5,1,2005-10-15 14:00:00
2587,749,37,17,20,20,2005-10-15 14:00:00
2588,749,32,16,18,19,2005-10-15 14:00:00
2589,749,26,17,21,18,2005-10-15 14:00:00
2590,749,34,14,11,16,2005-10-15 14:00:00
2591,749,38,16,19,15,2005-10-15 14:00:00
2592,749,31,8,15,14,2005-10-15 14:00:00
2593,749,41,2,8,13,2005-10-15 14:00:00
2594,749,10,15,4,17,2005-10-15 14:00:00
2595,749,12,14,12,11,2005-10-15 14:00:00
2596,749,16,2,7,10,2005-10-15 14:00:00
2597,749,22,6,17,9,2005-10-15 14:00:00
2598,749,21,5,2,8,2005-10-15 14:00:00
2599,749,13,8,14,7,2005-10-15 14:00:00
2600,749,30,0,10,5,2005-10-15 14:00:00
2601,749,17,15,3,4,2005-10-15 14:00:00
2602,749,7,0,9,3,2005-10-15 14:00:00
2603,749,14,6,16,12,2005-10-15 14:00:00
2604,750,23,4,20,15,2006-03-11 14:30:00
2605,750,25,4,21,16,2006-03-11 14:30:00
2606,750,22,6,7,17,2006-03-11 14:30:00
2607,750,26,12,19,18,2006-03-11 14:30:00
2608,750,7,0,3,22,2006-03-11 14:30:00
2609,750,10,7,22,20,2006-03-11 14:30:00
2610,750,33,7,23,21,2006-03-11 14:30:00
2611,750,14,6,8,14,2006-03-11 14:30:00
2612,750,32,12,18,19,2006-03-11 14:30:00
2613,750,13,8,14,13,2006-03-11 14:30:00
2614,750,17,10,12,3,2006-03-11 14:30:00
2615,750,34,1,17,11,2006-03-11 14:30:00
2616,750,2,2,10,12,2006-03-11 14:30:00
2617,750,12,5,6,2,2006-03-11 14:30:00
2618,750,3,3,1,4,2006-03-11 14:30:00
2619,750,30,0,4,5,2006-03-11 14:30:00
2620,750,29,5,5,1,2006-03-11 14:30:00
2621,750,16,2,9,7,2006-03-11 14:30:00
2622,750,31,8,15,8,2006-03-11 14:30:00
2623,750,20,3,2,9,2006-03-11 14:30:00
2624,750,1,1,16,10,2006-03-11 14:30:00
2625,750,21,10,11,6,2006-03-11 14:30:00
2626,751,34,1,17,14,2006-03-18 15:00:00
2627,751,33,7,23,22,2006-03-18 15:00:00
2628,751,10,7,22,21,2006-03-18 15:00:00
2629,751,32,12,18,20,2006-03-18 15:00:00
2630,751,26,12,19,19,2006-03-18 15:00:00
2631,751,23,4,20,18,2006-03-18 15:00:00
2632,751,25,4,21,17,2006-03-18 15:00:00
2633,751,12,5,6,16,2006-03-18 15:00:00
2634,751,1,1,16,15,2006-03-18 15:00:00
2635,751,14,6,8,13,2006-03-18 15:00:00
2636,751,21,10,11,12,2006-03-18 15:00:00
2637,751,13,8,14,11,2006-03-18 15:00:00
2638,751,22,6,7,10,2006-03-18 15:00:00
2639,751,31,8,15,9,2006-03-18 15:00:00
2640,751,3,3,1,8,2006-03-18 15:00:00
2641,751,7,0,3,7,2006-03-18 15:00:00
2642,751,30,0,4,6,2006-03-18 15:00:00
2643,751,16,2,9,5,2006-03-18 15:00:00
2644,751,29,5,5,4,2006-03-18 15:00:00
2645,751,2,2,10,3,2006-03-18 15:00:00
2646,751,17,10,12,2,2006-03-18 15:00:00
2647,751,20,3,2,1,2006-03-18 15:00:00
2648,752,2,2,10,15,2006-04-01 14:00:00
2649,752,12,5,6,16,2006-04-01 14:00:00
2650,752,21,10,11,17,2006-04-01 14:00:00
2651,752,33,7,23,22,2006-04-01 14:00:00
2652,752,32,12,18,20,2006-04-01 14:00:00
2653,752,10,7,22,21,2006-04-01 14:00:00
2654,752,31,8,15,14,2006-04-01 14:00:00
2655,752,25,4,21,19,2006-04-01 14:00:00
2656,752,23,4,20,13,2006-04-01 14:00:00
2657,752,26,12,19,18,2006-04-01 14:00:00
2658,752,29,5,5,11,2006-04-01 14:00:00
2659,752,13,8,14,12,2006-04-01 14:00:00
2660,752,17,10,12,1,2006-04-01 14:00:00
2661,752,20,3,2,2,2006-04-01 14:00:00
2662,752,7,0,3,4,2006-04-01 14:00:00
2663,752,30,0,4,5,2006-04-01 14:00:00
2664,752,3,3,1,3,2006-04-01 14:00:00
2665,752,16,2,9,7,2006-04-01 14:00:00
2666,752,1,1,16,8,2006-04-01 14:00:00
2667,752,34,1,17,9,2006-04-01 14:00:00
2668,752,22,6,7,6,2006-04-01 14:00:00
2669,752,14,6,8,10,2006-04-01 14:00:00
2670,753,33,7,23,22,2006-04-22 14:00:00
2671,753,26,12,19,20,2006-04-22 14:00:00
2672,753,32,12,18,19,2006-04-22 14:00:00
2673,753,31,8,15,17,2006-04-22 14:00:00
2674,753,23,4,20,16,2006-04-22 14:00:00
2675,753,1,1,16,15,2006-04-22 14:00:00
2676,753,13,8,14,14,2006-04-22 14:00:00
2677,753,2,2,10,13,2006-04-22 14:00:00
2678,753,34,1,17,12,2006-04-22 14:00:00
2679,753,10,7,22,21,2006-04-22 14:00:00
2680,753,16,2,9,10,2006-04-22 14:00:00
2681,753,20,3,2,11,2006-04-22 14:00:00
2682,753,29,5,5,1,2006-04-22 14:00:00
2683,753,17,10,12,2,2006-04-22 14:00:00
2684,753,21,10,11,3,2006-04-22 14:00:00
2685,753,12,5,6,4,2006-04-22 14:00:00
2686,753,25,4,21,18,2006-04-22 14:00:00
2687,753,22,6,7,6,2006-04-22 14:00:00
2688,753,30,0,4,7,2006-04-22 14:00:00
2689,753,7,0,3,8,2006-04-22 14:00:00
2690,753,14,6,8,9,2006-04-22 14:00:00
2691,753,3,3,1,5,2006-04-22 14:00:00
2692,754,35,7,23,22,2006-05-06 14:00:00
2693,754,10,7,22,21,2006-05-06 14:00:00
2694,754,32,12,18,20,2006-05-06 14:00:00
2695,754,25,4,21,19,2006-05-06 14:00:00
2696,754,26,12,19,18,2006-05-06 14:00:00
2697,754,31,8,15,17,2006-05-06 14:00:00
2698,754,23,4,20,16,2006-05-06 14:00:00
2699,754,1,1,16,15,2006-05-06 14:00:00
2700,754,20,3,2,13,2006-05-06 14:00:00
2701,754,16,2,9,10,2006-05-06 14:00:00
2702,754,22,6,7,11,2006-05-06 14:00:00
2703,754,30,0,4,9,2006-05-06 14:00:00
2704,754,34,1,17,8,2006-05-06 14:00:00
2705,754,17,10,12,6,2006-05-06 14:00:00
2706,754,7,0,3,5,2006-05-06 14:00:00
2707,754,21,10,11,4,2006-05-06 14:00:00
2708,754,12,5,6,3,2006-05-06 14:00:00
2709,754,29,5,5,2,2006-05-06 14:00:00
2710,754,3,3,1,1,2006-05-06 14:00:00
2711,754,2,2,10,12,2006-05-06 14:00:00
2712,754,14,6,8,7,2006-05-06 14:00:00
2713,754,13,8,14,14,2006-05-06 14:00:00
2714,755,25,4,21,17,2006-05-13 14:00:00
2715,755,13,8,14,22,2006-05-13 14:00:00
2716,755,35,7,23,21,2006-05-13 14:00:00
2717,755,10,7,22,20,2006-05-13 14:00:00
2718,755,26,12,19,19,2006-05-13 14:00:00
2719,755,32,12,18,18,2006-05-13 14:00:00
2720,755,23,4,20,16,2006-05-13 14:00:00
2721,755,31,8,15,15,2006-05-13 14:00:00
2722,755,34,1,17,14,2006-05-13 14:00:00
