constructorStandingsId,raceId,constructorId,points,position,wins,date
516,113,169,19.0,1,2,1963-06-23 00:00:00
517,113,25,0.0,10,0,1963-06-23 00:00:00
518,113,52,0.0,11,0,1963-06-23 00:00:00
519,113,84,0.0,12,0,1963-06-23 00:00:00
520,113,173,0.0,8,0,1963-06-23 00:00:00
521,113,33,10.0,4,0,1963-06-23 00:00:00
522,113,5,7.0,5,0,1963-06-23 00:00:00
523,113,64,14.0,2,1,1963-06-23 00:00:00
524,114,173,1.0,7,0,1963-06-30 00:00:00
525,114,33,13.0,4,0,1963-06-30 00:00:00
526,114,93,1.0,8,0,1963-06-30 00:00:00
527,114,90,0.0,10,0,1963-06-30 00:00:00
528,114,167,16.0,2,0,1963-06-30 00:00:00
529,114,84,0.0,12,0,1963-06-30 00:00:00
530,114,5,7.0,5,0,1963-06-30 00:00:00
531,114,169,28.0,1,3,1963-06-30 00:00:00
532,114,92,3.0,6,0,1963-06-30 00:00:00
533,114,25,0.0,9,0,1963-06-30 00:00:00
534,114,52,0.0,11,0,1963-06-30 00:00:00
535,114,64,14.0,3,1,1963-06-30 00:00:00
536,115,64,18.0,2,1,1963-07-20 00:00:00
537,115,90,0.0,10,0,1963-07-20 00:00:00
538,115,52,0.0,11,0,1963-07-20 00:00:00
539,115,25,0.0,9,0,1963-07-20 00:00:00
540,115,5,13.0,5,0,1963-07-20 00:00:00
541,115,173,2.0,7,0,1963-07-20 00:00:00
542,115,93,1.0,8,0,1963-07-20 00:00:00
543,115,169,37.0,1,4,1963-07-20 00:00:00
544,115,33,13.0,4,0,1963-07-20 00:00:00
545,115,95,0.0,12,0,1963-07-20 00:00:00
546,115,84,0.0,13,0,1963-07-20 00:00:00
547,115,167,16.0,3,0,1963-07-20 00:00:00
548,115,92,3.0,6,0,1963-07-20 00:00:00
549,116,90,0.0,10,0,1963-08-04 00:00:00
550,116,33,13.0,5,0,1963-08-04 00:00:00
551,116,93,4.0,6,0,1963-08-04 00:00:00
552,116,167,17.0,4,0,1963-08-04 00:00:00
553,116,174,0.0,14,0,1963-08-04 00:00:00
554,116,5,22.0,3,1,1963-08-04 00:00:00
555,116,92,3.0,8,0,1963-08-04 00:00:00
556,116,84,0.0,13,0,1963-08-04 00:00:00
557,116,95,0.0,12,0,1963-08-04 00:00:00
558,116,169,43.0,1,4,1963-08-04 00:00:00
559,116,173,4.0,7,0,1963-08-04 00:00:00
560,116,25,0.0,9,0,1963-08-04 00:00:00
561,116,52,0.0,11,0,1963-08-04 00:00:00
562,116,64,22.0,2,1,1963-08-04 00:00:00
563,117,170,0.0,17,0,1963-09-08 00:00:00
564,117,25,0.0,9,0,1963-09-08 00:00:00
565,117,95,0.0,12,0,1963-09-08 00:00:00
566,117,167,21.0,4,0,1963-09-08 00:00:00
567,117,173,4.0,8,0,1963-09-08 00:00:00
568,117,33,15.0,5,0,1963-09-08 00:00:00
569,117,93,4.0,7,0,1963-09-08 00:00:00
570,117,90,0.0,10,0,1963-09-08 00:00:00
571,117,163,0.0,14,0,1963-09-08 00:00:00
572,117,174,0.0,15,0,1963-09-08 00:00:00
573,117,84,0.0,13,0,1963-09-08 00:00:00
574,117,52,0.0,11,0,1963-09-08 00:00:00
575,117,169,51.0,1,5,1963-09-08 00:00:00
576,117,5,22.0,3,1,1963-09-08 00:00:00
577,117,92,6.0,6,0,1963-09-08 00:00:00
578,117,64,28.0,2,1,1963-09-08 00:00:00
579,117,176,0.0,16,0,1963-09-08 00:00:00
580,118,52,0.0,12,0,1963-10-06 00:00:00
581,118,33,18.0,5,0,1963-10-06 00:00:00
582,118,25,0.0,9,0,1963-10-06 00:00:00
583,118,64,35.0,2,2,1963-10-06 00:00:00
584,118,174,0.0,16,0,1963-10-06 00:00:00
585,118,170,0.0,18,0,1963-10-06 00:00:00
586,118,173,4.0,8,0,1963-10-06 00:00:00
587,118,169,51.0,1,5,1963-10-06 00:00:00
588,118,5,24.0,3,1,1963-10-06 00:00:00
589,118,90,0.0,11,0,1963-10-06 00:00:00
590,118,92,6.0,6,0,1963-10-06 00:00:00
591,118,93,5.0,7,0,1963-10-06 00:00:00
592,118,95,0.0,13,0,1963-10-06 00:00:00
593,118,84,0.0,14,0,1963-10-06 00:00:00
594,118,176,0.0,17,0,1963-10-06 00:00:00
595,118,96,0.0,10,0,1963-10-06 00:00:00
596,118,163,0.0,15,0,1963-10-06 00:00:00
597,118,167,21.0,4,0,1963-10-06 00:00:00
598,119,92,6.0,6,0,1963-10-27 00:00:00
599,119,64,36.0,2,2,1963-10-27 00:00:00
600,119,5,24.0,3,1,1963-10-27 00:00:00
601,119,174,0.0,17,0,1963-10-27 00:00:00
602,119,170,0.0,19,0,1963-10-27 00:00:00
603,119,96,0.0,10,0,1963-10-27 00:00:00
604,119,95,0.0,13,0,1963-10-27 00:00:00
605,119,163,0.0,16,0,1963-10-27 00:00:00
606,119,31,0.0,15,0,1963-10-27 00:00:00
607,119,176,0.0,18,0,1963-10-27 00:00:00
608,119,169,54.0,1,6,1963-10-27 00:00:00
609,119,167,23.0,5,0,1963-10-27 00:00:00
610,119,25,0.0,9,0,1963-10-27 00:00:00
611,119,33,24.0,4,0,1963-10-27 00:00:00
612,119,52,0.0,12,0,1963-10-27 00:00:00
613,119,84,0.0,14,0,1963-10-27 00:00:00
614,119,90,0.0,11,0,1963-10-27 00:00:00
615,119,93,5.0,7,0,1963-10-27 00:00:00
616,119,173,4.0,8,0,1963-10-27 00:00:00
617,120,167,25.0,5,0,1963-12-28 00:00:00
618,120,95,0.0,17,0,1963-12-28 00:00:00
619,120,174,0.0,20,0,1963-12-28 00:00:00
620,120,173,4.0,8,0,1963-12-28 00:00:00
621,120,92,6.0,6,0,1963-12-28 00:00:00
622,120,25,0.0,9,0,1963-12-28 00:00:00
623,120,33,28.0,3,0,1963-12-28 00:00:00
624,120,52,0.0,12,0,1963-12-28 00:00:00
625,120,90,0.0,11,0,1963-12-28 00:00:00
626,120,170,0.0,22,0,1963-12-28 00:00:00
627,120,163,0.0,14,0,1963-12-28 00:00:00
628,120,96,0.0,10,0,1963-12-28 00:00:00
629,120,31,0.0,19,0,1963-12-28 00:00:00
630,120,176,0.0,21,0,1963-12-28 00:00:00
631,120,84,0.0,18,0,1963-12-28 00:00:00
632,120,49,0.0,16,0,1963-12-28 00:00:00
633,120,177,0.0,15,0,1963-12-28 00:00:00
634,120,87,0.0,13,0,1963-12-28 00:00:00
635,120,169,54.0,1,7,1963-12-28 00:00:00
636,120,64,36.0,2,2,1963-12-28 00:00:00
637,120,93,5.0,7,0,1963-12-28 00:00:00
638,120,5,26.0,4,1,1963-12-28 00:00:00
639,121,180,0.0,5,0,1964-05-10 00:00:00
640,121,167,2.0,3,0,1964-05-10 00:00:00
641,121,92,0.0,7,0,1964-05-10 00:00:00
642,121,5,0.0,6,0,1964-05-10 00:00:00
643,121,169,4.0,2,0,1964-05-10 00:00:00
644,121,173,1.0,4,0,1964-05-10 00:00:00
645,121,64,9.0,1,1,1964-05-10 00:00:00
646,121,90,0.0,8,0,1964-05-10 00:00:00
647,122,178,0.0,7,0,1964-05-24 00:00:00
648,122,90,0.0,10,0,1964-05-24 00:00:00
649,122,92,0.0,8,0,1964-05-24 00:00:00
650,122,64,12.0,2,1,1964-05-24 00:00:00
651,122,93,0.0,9,0,1964-05-24 00:00:00
652,122,5,6.0,3,0,1964-05-24 00:00:00
653,122,173,3.0,4,0,1964-05-24 00:00:00
654,122,167,2.0,5,0,1964-05-24 00:00:00
655,122,180,1.0,6,0,1964-05-24 00:00:00
656,122,169,13.0,1,1,1964-05-24 00:00:00
657,123,64,15.0,2,1,1964-06-14 00:00:00
658,123,93,0.0,10,0,1964-06-14 00:00:00
659,123,169,22.0,1,2,1964-06-14 00:00:00
660,123,5,6.0,4,0,1964-06-14 00:00:00
661,123,180,5.0,5,0,1964-06-14 00:00:00
662,123,90,0.0,9,0,1964-06-14 00:00:00
663,123,173,3.0,6,0,1964-06-14 00:00:00
664,123,92,0.0,7,0,1964-06-14 00:00:00
665,123,178,0.0,8,0,1964-06-14 00:00:00
666,123,167,8.0,3,0,1964-06-14 00:00:00
667,124,167,9.0,4,0,1964-06-28 00:00:00
668,124,178,0.0,8,0,1964-06-28 00:00:00
669,124,92,0.0,7,0,1964-06-28 00:00:00
670,124,5,6.0,5,0,1964-06-28 00:00:00
671,124,180,14.0,3,1,1964-06-28 00:00:00
672,124,173,3.0,6,0,1964-06-28 00:00:00
673,124,169,25.0,1,2,1964-06-28 00:00:00
674,124,64,21.0,2,1,1964-06-28 00:00:00
675,124,93,0.0,10,0,1964-06-28 00:00:00
676,124,90,0.0,9,0,1964-06-28 00:00:00
677,125,92,0.0,7,0,1964-07-11 00:00:00
678,125,93,0.0,10,0,1964-07-11 00:00:00
679,125,178,0.0,8,0,1964-07-11 00:00:00
680,125,179,0.0,11,0,1964-07-11 00:00:00
681,125,173,3.0,6,0,1964-07-11 00:00:00
682,125,180,17.0,3,1,1964-07-11 00:00:00
683,125,5,10.0,4,0,1964-07-11 00:00:00
684,125,90,0.0,9,0,1964-07-11 00:00:00
685,125,169,34.0,1,3,1964-07-11 00:00:00
686,125,64,27.0,2,1,1964-07-11 00:00:00
687,125,167,10.0,5,0,1964-07-11 00:00:00
688,126,5,19.0,3,1,1964-08-02 00:00:00
689,126,180,17.0,4,1,1964-08-02 00:00:00
690,126,173,3.0,7,0,1964-08-02 00:00:00
691,126,167,10.0,5,0,1964-08-02 00:00:00
692,126,178,3.0,6,0,1964-08-02 00:00:00
693,126,169,34.0,1,3,1964-08-02 00:00:00
694,126,90,0.0,10,0,1964-08-02 00:00:00
695,126,93,0.0,11,0,1964-08-02 00:00:00
696,126,92,0.0,8,0,1964-08-02 00:00:00
697,126,179,0.0,12,0,1964-08-02 00:00:00
698,126,10,0.0,9,0,1964-08-02 00:00:00
699,126,64,33.0,2,1,1964-08-02 00:00:00
700,127,179,0.0,12,0,1964-08-23 00:00:00
701,127,93,0.0,11,0,1964-08-23 00:00:00
702,127,180,21.0,4,1,1964-08-23 00:00:00
703,127,10,0.0,9,0,1964-08-23 00:00:00
704,127,169,34.0,2,3,1964-08-23 00:00:00
705,127,92,2.0,8,0,1964-08-23 00:00:00
706,127,5,28.0,3,2,1964-08-23 00:00:00
707,127,173,3.0,7,0,1964-08-23 00:00:00
708,127,90,0.0,10,0,1964-08-23 00:00:00
709,127,167,10.0,5,0,1964-08-23 00:00:00
710,127,64,36.0,1,1,1964-08-23 00:00:00
711,127,178,3.0,6,0,1964-08-23 00:00:00
712,128,178,3.0,7,0,1964-09-06 00:00:00
713,128,92,4.0,6,0,1964-09-06 00:00:00
714,128,173,3.0,8,0,1964-09-06 00:00:00
715,128,169,35.0,3,3,1964-09-06 00:00:00
716,128,167,16.0,5,0,1964-09-06 00:00:00
717,128,5,37.0,1,3,1964-09-06 00:00:00
718,128,10,0.0,9,0,1964-09-06 00:00:00
719,128,179,0.0,13,0,1964-09-06 00:00:00
720,128,94,0.0,11,0,1964-09-06 00:00:00
721,128,64,36.0,2,1,1964-09-06 00:00:00
722,128,93,0.0,12,0,1964-09-06 00:00:00
723,128,90,0.0,10,0,1964-09-06 00:00:00
724,128,180,21.0,4,1,1964-09-06 00:00:00
725,129,10,0.0,9,0,1964-10-04 00:00:00
726,129,94,0.0,11,0,1964-10-04 00:00:00
727,129,93,0.0,12,0,1964-10-04 00:00:00
728,129,178,7.0,6,0,1964-10-04 00:00:00
729,129,5,43.0,1,3,1964-10-04 00:00:00
730,129,90,0.0,10,0,1964-10-04 00:00:00
731,129,180,21.0,4,1,1964-10-04 00:00:00
732,129,173,3.0,8,0,1964-10-04 00:00:00
733,129,167,16.0,5,0,1964-10-04 00:00:00
734,129,169,36.0,3,3,1964-10-04 00:00:00
735,129,64,42.0,2,2,1964-10-04 00:00:00
736,129,179,0.0,13,0,1964-10-04 00:00:00
737,129,92,5.0,7,0,1964-10-04 00:00:00
738,130,10,0.0,9,0,1964-10-25 00:00:00
739,130,90,0.0,10,0,1964-10-25 00:00:00
740,130,93,0.0,12,0,1964-10-25 00:00:00
741,130,94,0.0,11,0,1964-10-25 00:00:00
742,130,179,0.0,13,0,1964-10-25 00:00:00
743,130,180,30.0,4,2,1964-10-25 00:00:00
744,130,169,37.0,3,3,1964-10-25 00:00:00
745,130,167,16.0,5,0,1964-10-25 00:00:00
746,130,173,3.0,8,0,1964-10-25 00:00:00
747,130,92,5.0,7,0,1964-10-25 00:00:00
748,130,5,45.0,1,3,1964-10-25 00:00:00
749,130,178,7.0,6,0,1964-10-25 00:00:00
750,130,64,42.0,2,2,1964-10-25 00:00:00
751,131,5,6.0,2,0,1965-01-01 00:00:00
752,131,169,9.0,1,1,1965-01-01 00:00:00
753,131,180,0.0,6,0,1965-01-01 00:00:00
754,131,179,0.0,7,0,1965-01-01 00:00:00
755,131,173,0.0,9,0,1965-01-01 00:00:00
756,131,49,0.0,8,0,1965-01-01 00:00:00
757,131,167,2.0,4,0,1965-01-01 00:00:00
758,131,178,0.0,5,0,1965-01-01 00:00:00
759,131,163,0.0,15,0,1965-01-01 00:00:00
760,131,182,0.0,10,0,1965-01-01 00:00:00
761,131,183,0.0,11,0,1965-01-01 00:00:00
762,131,181,0.0,12,0,1965-01-01 00:00:00
763,131,177,0.0,13,0,1965-01-01 00:00:00
764,131,91,0.0,14,0,1965-01-01 00:00:00
765,131,64,4.0,3,0,1965-01-01 00:00:00
766,132,180,0.0,6,0,1965-05-30 00:00:00
767,132,167,4.0,4,0,1965-05-30 00:00:00
768,132,177,0.0,14,0,1965-05-30 00:00:00
769,132,163,0.0,16,0,1965-05-30 00:00:00
770,132,181,0.0,13,0,1965-05-30 00:00:00
771,132,5,12.0,2,0,1965-05-30 00:00:00
772,132,64,13.0,1,1,1965-05-30 00:00:00
773,132,49,0.0,8,0,1965-05-30 00:00:00
774,132,179,0.0,7,0,1965-05-30 00:00:00
775,132,183,0.0,12,0,1965-05-30 00:00:00
776,132,178,1.0,5,0,1965-05-30 00:00:00
777,132,10,0.0,11,0,1965-05-30 00:00:00
778,132,169,9.0,3,1,1965-05-30 00:00:00
779,132,173,0.0,9,0,1965-05-30 00:00:00
780,132,91,0.0,15,0,1965-05-30 00:00:00
781,132,182,0.0,10,0,1965-05-30 00:00:00
782,133,180,3.0,5,0,1965-06-13 00:00:00
783,133,64,19.0,1,1,1965-06-13 00:00:00
784,133,182,0.0,11,0,1965-06-13 00:00:00
785,133,49,0.0,9,0,1965-06-13 00:00:00
786,133,179,0.0,8,0,1965-06-13 00:00:00
787,133,10,1.0,7,0,1965-06-13 00:00:00
788,133,178,1.0,6,0,1965-06-13 00:00:00
789,133,177,0.0,14,0,1965-06-13 00:00:00
790,133,181,0.0,13,0,1965-06-13 00:00:00
791,133,183,0.0,12,0,1965-06-13 00:00:00
792,133,173,0.0,10,0,1965-06-13 00:00:00
793,133,169,18.0,2,2,1965-06-13 00:00:00
794,133,5,12.0,3,0,1965-06-13 00:00:00
795,133,167,8.0,4,0,1965-06-13 00:00:00
796,133,91,0.0,15,0,1965-06-13 00:00:00
797,133,163,0.0,16,0,1965-06-13 00:00:00
798,134,49,0.0,9,0,1965-06-27 00:00:00
799,134,179,0.0,8,0,1965-06-27 00:00:00
800,134,169,27.0,1,3,1965-06-27 00:00:00
801,134,64,25.0,2,1,1965-06-27 00:00:00
802,134,10,1.0,7,0,1965-06-27 00:00:00
803,134,163,0.0,16,0,1965-06-27 00:00:00
804,134,177,0.0,14,0,1965-06-27 00:00:00
805,134,181,0.0,13,0,1965-06-27 00:00:00
806,134,183,0.0,12,0,1965-06-27 00:00:00
807,134,173,0.0,10,0,1965-06-27 00:00:00
808,134,180,6.0,5,0,1965-06-27 00:00:00
809,134,182,0.0,11,0,1965-06-27 00:00:00
810,134,178,2.0,6,0,1965-06-27 00:00:00
811,134,167,8.0,4,0,1965-06-27 00:00:00
812,134,5,16.0,3,0,1965-06-27 00:00:00
813,134,91,0.0,15,0,1965-06-27 00:00:00
814,135,180,7.0,5,0,1965-07-10 00:00:00
815,135,5,20.0,3,0,1965-07-10 00:00:00
816,135,64,31.0,2,1,1965-07-10 00:00:00
817,135,182,0.0,11,0,1965-07-10 00:00:00
818,135,49,0.0,9,0,1965-07-10 00:00:00
819,135,179,0.0,8,0,1965-07-10 00:00:00
820,135,177,0.0,14,0,1965-07-10 00:00:00
821,135,173,0.0,10,0,1965-07-10 00:00:00
822,135,10,1.0,7,0,1965-07-10 00:00:00
823,135,163,0.0,16,0,1965-07-10 00:00:00
824,135,91,0.0,15,0,1965-07-10 00:00:00
825,135,181,0.0,13,0,1965-07-10 00:00:00
826,135,183,0.0,12,0,1965-07-10 00:00:00
827,135,169,36.0,1,4,1965-07-10 00:00:00
828,135,167,8.0,4,0,1965-07-10 00:00:00
829,135,178,2.0,6,0,1965-07-10 00:00:00
830,136,167,8.0,5,0,1965-07-18 00:00:00
831,136,64,37.0,2,1,1965-07-18 00:00:00
832,136,182,0.0,11,0,1965-07-18 00:00:00
833,136,49,0.0,10,0,1965-07-18 00:00:00
834,136,179,0.0,8,0,1965-07-18 00:00:00
835,136,10,2.0,7,0,1965-07-18 00:00:00
836,136,91,0.0,15,0,1965-07-18 00:00:00
837,136,169,45.0,1,5,1965-07-18 00:00:00
838,136,163,0.0,16,0,1965-07-18 00:00:00
839,136,178,2.0,6,0,1965-07-18 00:00:00
840,136,180,11.0,4,0,1965-07-18 00:00:00
841,136,173,0.0,9,0,1965-07-18 00:00:00
842,136,5,20.0,3,0,1965-07-18 00:00:00
843,136,181,0.0,13,0,1965-07-18 00:00:00
844,136,177,0.0,14,0,1965-07-18 00:00:00
845,136,183,0.0,12,0,1965-07-18 00:00:00
846,137,181,0.0,13,0,1965-08-01 00:00:00
847,137,91,0.0,15,0,1965-08-01 00:00:00
848,137,10,2.0,7,0,1965-08-01 00:00:00
849,137,179,0.0,8,0,1965-08-01 00:00:00
850,137,49,0.0,10,0,1965-08-01 00:00:00
851,137,182,0.0,11,0,1965-08-01 00:00:00
852,137,64,39.0,2,1,1965-08-01 00:00:00
853,137,180,15.0,4,0,1965-08-01 00:00:00
854,137,163,0.0,16,0,1965-08-01 00:00:00
855,137,177,0.0,14,0,1965-08-01 00:00:00
856,137,183,0.0,12,0,1965-08-01 00:00:00
857,137,173,0.0,9,0,1965-08-01 00:00:00
858,137,169,54.0,1,6,1965-08-01 00:00:00
859,137,5,21.0,3,0,1965-08-01 00:00:00
860,137,167,11.0,5,0,1965-08-01 00:00:00
861,137,178,2.0,6,0,1965-08-01 00:00:00
862,138,173,1.0,8,0,1965-09-12 00:00:00
863,138,183,0.0,12,0,1965-09-12 00:00:00
864,138,179,0.0,9,0,1965-09-12 00:00:00
865,138,49,0.0,10,0,1965-09-12 00:00:00
866,138,182,0.0,11,0,1965-09-12 00:00:00
867,138,64,42.0,2,2,1965-09-12 00:00:00
868,138,5,24.0,3,0,1965-09-12 00:00:00
869,138,178,2.0,6,0,1965-09-12 00:00:00
870,138,167,13.0,5,0,1965-09-12 00:00:00
871,138,180,19.0,4,0,1965-09-12 00:00:00
872,138,169,54.0,1,6,1965-09-12 00:00:00
873,138,163,0.0,16,0,1965-09-12 00:00:00
874,138,91,0.0,15,0,1965-09-12 00:00:00
875,138,177,0.0,14,0,1965-09-12 00:00:00
876,138,181,0.0,13,0,1965-09-12 00:00:00
877,138,10,2.0,7,0,1965-09-12 00:00:00
878,139,167,14.0,5,0,1965-10-03 00:00:00
879,139,64,45.0,2,3,1965-10-03 00:00:00
880,139,182,0.0,11,0,1965-10-03 00:00:00
881,139,169,54.0,1,6,1965-10-03 00:00:00
882,139,5,26.0,3,0,1965-10-03 00:00:00
883,139,178,2.0,6,0,1965-10-03 00:00:00
884,139,180,24.0,4,0,1965-10-03 00:00:00
885,139,173,1.0,8,0,1965-10-03 00:00:00
886,139,181,0.0,13,0,1965-10-03 00:00:00
887,139,177,0.0,14,0,1965-10-03 00:00:00
888,139,91,0.0,15,0,1965-10-03 00:00:00
889,139,163,0.0,16,0,1965-10-03 00:00:00
890,139,10,2.0,7,0,1965-10-03 00:00:00
891,139,49,0.0,10,0,1965-10-03 00:00:00
892,139,179,0.0,9,0,1965-10-03 00:00:00
893,139,183,0.0,12,0,1965-10-03 00:00:00
894,140,178,5.0,7,0,1965-10-24 00:00:00
895,140,179,0.0,9,0,1965-10-24 00:00:00
896,140,49,0.0,10,0,1965-10-24 00:00:00
897,140,182,0.0,11,0,1965-10-24 00:00:00
898,140,64,45.0,2,3,1965-10-24 00:00:00
899,140,167,14.0,5,0,1965-10-24 00:00:00
900,140,180,27.0,3,0,1965-10-24 00:00:00
901,140,169,54.0,1,6,1965-10-24 00:00:00
902,140,173,2.0,8,0,1965-10-24 00:00:00
903,140,183,0.0,12,0,1965-10-24 00:00:00
904,140,5,26.0,4,0,1965-10-24 00:00:00
905,140,181,0.0,13,0,1965-10-24 00:00:00
906,140,91,0.0,15,0,1965-10-24 00:00:00
907,140,163,0.0,16,0,1965-10-24 00:00:00
908,140,10,11.0,6,1,1965-10-24 00:00:00
909,140,177,0.0,14,0,1965-10-24 00:00:00
910,141,178,0.0,5,0,1966-05-22 00:00:00
911,141,180,0.0,8,0,1966-05-22 00:00:00
912,141,169,0.0,4,0,1966-05-22 00:00:00
913,141,184,0.0,9,0,1966-05-22 00:00:00
914,141,163,0.0,3,0,1966-05-22 00:00:00
915,141,5,6.0,2,0,1966-05-22 00:00:00
916,141,64,9.0,1,1,1966-05-22 00:00:00
917,141,173,0.0,6,0,1966-05-22 00:00:00
918,141,188,0.0,7,0,1966-05-22 00:00:00
919,142,185,0.0,11,0,1966-06-12 00:00:00
920,142,173,0.0,7,0,1966-06-12 00:00:00
921,142,188,3.0,4,0,1966-06-12 00:00:00
922,142,169,0.0,6,0,1966-06-12 00:00:00
923,142,178,0.0,8,0,1966-06-12 00:00:00
924,142,5,15.0,1,1,1966-06-12 00:00:00
925,142,163,6.0,3,0,1966-06-12 00:00:00
926,142,184,0.0,10,0,1966-06-12 00:00:00
927,142,186,0.0,5,0,1966-06-12 00:00:00
928,142,64,9.0,2,1,1966-06-12 00:00:00
929,142,180,0.0,9,0,1966-06-12 00:00:00
930,143,186,2.0,5,0,1966-07-03 00:00:00
931,143,184,0.0,10,0,1966-07-03 00:00:00
932,143,64,9.0,3,1,1966-07-03 00:00:00
933,143,163,9.0,4,0,1966-07-03 00:00:00
934,143,185,0.0,11,0,1966-07-03 00:00:00
935,143,5,21.0,1,1,1966-07-03 00:00:00
936,143,188,12.0,2,1,1966-07-03 00:00:00
937,143,173,0.0,9,0,1966-07-03 00:00:00
938,143,180,0.0,7,0,1966-07-03 00:00:00
939,143,169,0.0,8,0,1966-07-03 00:00:00
940,143,178,1.0,6,0,1966-07-03 00:00:00
941,144,89,0.0,13,0,1966-07-16 00:00:00
942,144,188,21.0,1,2,1966-07-16 00:00:00
943,144,173,0.0,11,0,1966-07-16 00:00:00
944,144,178,1.0,7,0,1966-07-16 00:00:00
945,144,169,3.0,5,0,1966-07-16 00:00:00
946,144,180,0.0,9,0,1966-07-16 00:00:00
947,144,186,2.0,6,0,1966-07-16 00:00:00
948,144,64,13.0,3,1,1966-07-16 00:00:00
949,144,189,0.0,10,0,1966-07-16 00:00:00
950,144,185,1.0,8,0,1966-07-16 00:00:00
951,144,5,21.0,2,1,1966-07-16 00:00:00
952,144,184,0.0,12,0,1966-07-16 00:00:00
953,144,163,11.0,4,0,1966-07-16 00:00:00
954,145,163,11.0,4,0,1966-07-24 00:00:00
955,145,5,22.0,2,1,1966-07-24 00:00:00
956,145,89,0.0,13,0,1966-07-24 00:00:00
957,145,184,0.0,12,0,1966-07-24 00:00:00
958,145,189,0.0,11,0,1966-07-24 00:00:00
959,145,185,1.0,9,0,1966-07-24 00:00:00
960,145,188,30.0,1,3,1966-07-24 00:00:00
961,145,173,2.0,7,0,1966-07-24 00:00:00
962,145,178,1.0,8,0,1966-07-24 00:00:00
963,145,169,7.0,5,0,1966-07-24 00:00:00
964,145,180,0.0,10,0,1966-07-24 00:00:00
965,145,64,19.0,3,1,1966-07-24 00:00:00
966,145,186,2.0,6,0,1966-07-24 00:00:00
967,146,89,0.0,13,0,1966-08-07 00:00:00
968,146,5,23.0,2,1,1966-08-07 00:00:00
969,146,185,1.0,9,0,1966-08-07 00:00:00
970,146,178,1.0,8,0,1966-08-07 00:00:00
971,146,173,2.0,7,0,1966-08-07 00:00:00
972,146,64,22.0,3,1,1966-08-07 00:00:00
973,146,184,0.0,12,0,1966-08-07 00:00:00
974,146,189,0.0,11,0,1966-08-07 00:00:00
975,146,163,17.0,4,0,1966-08-07 00:00:00
976,146,169,7.0,5,0,1966-08-07 00:00:00
977,146,188,39.0,1,4,1966-08-07 00:00:00
978,146,186,2.0,6,0,1966-08-07 00:00:00
979,146,180,0.0,10,0,1966-08-07 00:00:00
980,147,5,31.0,2,2,1966-09-04 00:00:00
981,147,189,0.0,11,0,1966-09-04 00:00:00
982,147,188,40.0,1,4,1966-09-04 00:00:00
983,147,173,4.0,6,0,1966-09-04 00:00:00
984,147,185,1.0,10,0,1966-09-04 00:00:00
985,147,163,20.0,4,0,1966-09-04 00:00:00
986,147,186,2.0,7,0,1966-09-04 00:00:00
987,147,10,0.0,12,0,1966-09-04 00:00:00
988,147,187,0.0,14,0,1966-09-04 00:00:00
989,147,89,0.0,15,0,1966-09-04 00:00:00
990,147,184,0.0,13,0,1966-09-04 00:00:00
991,147,178,1.0,9,0,1966-09-04 00:00:00
992,147,169,7.0,5,0,1966-09-04 00:00:00
993,147,64,22.0,3,1,1966-09-04 00:00:00
994,147,180,1.0,8,0,1966-09-04 00:00:00
995,148,180,1.0,9,0,1966-10-02 00:00:00
996,148,64,22.0,4,1,1966-10-02 00:00:00
997,148,186,2.0,7,0,1966-10-02 00:00:00
998,148,178,1.0,10,0,1966-10-02 00:00:00
999,148,188,40.0,1,4,1966-10-02 00:00:00
1000,148,163,24.0,3,0,1966-10-02 00:00:00
1001,148,184,2.0,8,0,1966-10-02 00:00:00
1002,148,189,0.0,12,0,1966-10-02 00:00:00
1003,148,89,0.0,15,0,1966-10-02 00:00:00
1004,148,187,0.0,14,0,1966-10-02 00:00:00
1005,148,10,0.0,13,0,1966-10-02 00:00:00
1006,148,5,31.0,2,2,1966-10-02 00:00:00
1007,148,173,13.0,5,1,1966-10-02 00:00:00
1008,148,169,8.0,6,0,1966-10-02 00:00:00
1009,148,185,1.0,11,0,1966-10-02 00:00:00
1010,149,178,1.0,11,0,1966-10-23 00:00:00
1011,149,180,1.0,10,0,1966-10-23 00:00:00
1012,149,188,42.0,1,4,1966-10-23 00:00:00
1013,149,5,31.0,2,2,1966-10-23 00:00:00
1014,149,185,1.0,12,0,1966-10-23 00:00:00
1015,149,169,8.0,6,0,1966-10-23 00:00:00
1016,149,189,0.0,13,0,1966-10-23 00:00:00
1017,149,89,0.0,15,0,1966-10-23 00:00:00
1018,149,184,2.0,9,0,1966-10-23 00:00:00
1019,149,187,0.0,14,0,1966-10-23 00:00:00
1020,149,10,3.0,8,0,1966-10-23 00:00:00
1021,149,64,22.0,4,1,1966-10-23 00:00:00
1022,149,173,13.0,5,1,1966-10-23 00:00:00
1023,149,186,4.0,7,0,1966-10-23 00:00:00
1024,149,163,30.0,3,1,1966-10-23 00:00:00
1025,150,186,0.0,8,0,1967-01-02 00:00:00
1026,150,64,0.0,9,0,1967-01-02 00:00:00
1027,150,167,6.0,2,0,1967-01-02 00:00:00
1028,150,188,3.0,4,0,1967-01-02 00:00:00
1029,150,173,0.0,7,0,1967-01-02 00:00:00
1030,150,181,0.0,6,0,1967-01-02 00:00:00
1031,150,180,2.0,5,0,1967-01-02 00:00:00
