constructorResultsId,raceId,constructorId,points,date
606,137,169,9.0,1965-08-01 00:00:00
607,138,178,0.0,1965-09-12 00:00:00
608,138,64,9.0,1965-09-12 00:00:00
609,138,180,4.0,1965-09-12 00:00:00
610,138,167,2.0,1965-09-12 00:00:00
611,138,173,1.0,1965-09-12 00:00:00
612,138,169,0.0,1965-09-12 00:00:00
613,138,10,0.0,1965-09-12 00:00:00
614,138,5,3.0,1965-09-12 00:00:00
615,139,169,0.0,1965-10-03 00:00:00
616,139,64,9.0,1965-10-03 00:00:00
617,139,180,6.0,1965-10-03 00:00:00
618,139,5,3.0,1965-10-03 00:00:00
619,139,173,0.0,1965-10-03 00:00:00
620,139,10,0.0,1965-10-03 00:00:00
621,139,167,1.0,1965-10-03 00:00:00
622,139,178,0.0,1965-10-03 00:00:00
623,140,64,0.0,1965-10-24 00:00:00
624,140,178,3.0,1965-10-24 00:00:00
625,140,169,4.0,1965-10-24 00:00:00
626,140,167,0.0,1965-10-24 00:00:00
627,140,180,6.0,1965-10-24 00:00:00
628,140,10,9.0,1965-10-24 00:00:00
629,140,5,0.0,1965-10-24 00:00:00
630,140,173,1.0,1965-10-24 00:00:00
631,141,188,0.0,1966-05-22 00:00:00
632,141,163,0.0,1966-05-22 00:00:00
633,141,180,0.0,1966-05-22 00:00:00
634,141,169,0.0,1966-05-22 00:00:00
635,141,5,6.0,1966-05-22 00:00:00
636,141,173,0.0,1966-05-22 00:00:00
637,141,64,9.0,1966-05-22 00:00:00
638,141,184,0.0,1966-05-22 00:00:00
639,141,178,0.0,1966-05-22 00:00:00
640,142,163,6.0,1966-06-12 00:00:00
641,142,188,3.0,1966-06-12 00:00:00
642,142,5,9.0,1966-06-12 00:00:00
643,142,185,0.0,1966-06-12 00:00:00
644,142,169,0.0,1966-06-12 00:00:00
645,142,64,0.0,1966-06-12 00:00:00
646,142,173,0.0,1966-06-12 00:00:00
647,142,180,0.0,1966-06-12 00:00:00
648,142,186,0.0,1966-06-12 00:00:00
649,143,64,0.0,1966-07-03 00:00:00
650,143,178,1.0,1966-07-03 00:00:00
651,143,169,0.0,1966-07-03 00:00:00
652,143,180,0.0,1966-07-03 00:00:00
653,143,186,2.0,1966-07-03 00:00:00
654,143,173,0.0,1966-07-03 00:00:00
655,143,5,6.0,1966-07-03 00:00:00
656,143,163,3.0,1966-07-03 00:00:00
657,143,188,9.0,1966-07-03 00:00:00
658,144,188,15.0,1966-07-16 00:00:00
659,144,163,2.0,1966-07-16 00:00:00
660,144,169,3.0,1966-07-16 00:00:00
661,144,173,0.0,1966-07-16 00:00:00
662,144,189,0.0,1966-07-16 00:00:00
663,144,178,0.0,1966-07-16 00:00:00
664,144,186,0.0,1966-07-16 00:00:00
665,144,185,1.0,1966-07-16 00:00:00
666,144,64,4.0,1966-07-16 00:00:00
667,144,89,0.0,1966-07-16 00:00:00
668,144,180,0.0,1966-07-16 00:00:00
669,145,173,2.0,1966-07-24 00:00:00
670,145,5,1.0,1966-07-24 00:00:00
671,145,188,9.0,1966-07-24 00:00:00
672,145,64,6.0,1966-07-24 00:00:00
673,145,180,0.0,1966-07-24 00:00:00
674,145,163,0.0,1966-07-24 00:00:00
675,145,178,0.0,1966-07-24 00:00:00
676,145,169,4.0,1966-07-24 00:00:00
677,145,186,0.0,1966-07-24 00:00:00
678,146,188,9.0,1966-08-07 00:00:00
679,146,163,6.0,1966-08-07 00:00:00
680,146,64,3.0,1966-08-07 00:00:00
681,146,5,1.0,1966-08-07 00:00:00
682,146,173,0.0,1966-08-07 00:00:00
683,146,186,0.0,1966-08-07 00:00:00
684,146,180,0.0,1966-08-07 00:00:00
685,146,169,0.0,1966-08-07 00:00:00
686,146,178,0.0,1966-08-07 00:00:00
687,146,189,0.0,1966-08-07 00:00:00
688,147,188,4.0,1966-09-04 00:00:00
689,147,5,9.0,1966-09-04 00:00:00
690,147,187,0.0,1966-09-04 00:00:00
691,147,163,3.0,1966-09-04 00:00:00
692,147,173,2.0,1966-09-04 00:00:00
693,147,178,0.0,1966-09-04 00:00:00
694,147,186,0.0,1966-09-04 00:00:00
695,147,180,1.0,1966-09-04 00:00:00
696,147,64,0.0,1966-09-04 00:00:00
697,147,10,0.0,1966-09-04 00:00:00
698,147,169,0.0,1966-09-04 00:00:00
699,148,64,0.0,1966-10-02 00:00:00
700,148,187,0.0,1966-10-02 00:00:00
701,148,169,1.0,1966-10-02 00:00:00
702,148,184,2.0,1966-10-02 00:00:00
703,148,10,0.0,1966-10-02 00:00:00
704,148,186,0.0,1966-10-02 00:00:00
705,148,173,9.0,1966-10-02 00:00:00
706,148,5,0.0,1966-10-02 00:00:00
707,148,188,0.0,1966-10-02 00:00:00
708,148,163,6.0,1966-10-02 00:00:00
709,149,186,2.0,1966-10-23 00:00:00
710,149,188,6.0,1966-10-23 00:00:00
711,149,10,3.0,1966-10-23 00:00:00
712,149,187,0.0,1966-10-23 00:00:00
713,149,64,0.0,1966-10-23 00:00:00
714,149,184,0.0,1966-10-23 00:00:00
715,149,173,0.0,1966-10-23 00:00:00
716,149,163,9.0,1966-10-23 00:00:00
717,150,180,2.0,1967-01-02 00:00:00
718,150,188,3.0,1967-01-02 00:00:00
719,150,181,0.0,1967-01-02 00:00:00
720,150,173,0.0,1967-01-02 00:00:00
721,150,186,0.0,1967-01-02 00:00:00
722,150,64,0.0,1967-01-02 00:00:00
723,150,10,4.0,1967-01-02 00:00:00
724,150,167,6.0,1967-01-02 00:00:00
725,150,163,9.0,1967-01-02 00:00:00
726,151,186,0.0,1967-05-07 00:00:00
727,151,10,0.0,1967-05-07 00:00:00
728,151,187,0.0,1967-05-07 00:00:00
729,151,80,0.0,1967-05-07 00:00:00
730,151,180,0.0,1967-05-07 00:00:00
731,151,64,1.0,1967-05-07 00:00:00
732,151,188,9.0,1967-05-07 00:00:00
733,151,173,6.0,1967-05-07 00:00:00
734,151,5,4.0,1967-05-07 00:00:00
735,151,191,3.0,1967-05-07 00:00:00
736,151,163,2.0,1967-05-07 00:00:00
737,151,169,0.0,1967-05-07 00:00:00
738,152,163,0.0,1967-06-04 00:00:00
739,152,187,0.0,1967-06-04 00:00:00
740,152,64,0.0,1967-06-04 00:00:00
741,152,173,0.0,1967-06-04 00:00:00
742,152,10,0.0,1967-06-04 00:00:00
743,152,5,3.0,1967-06-04 00:00:00
744,152,188,6.0,1967-06-04 00:00:00
745,152,177,9.0,1967-06-04 00:00:00
746,152,180,0.0,1967-06-04 00:00:00
747,152,191,0.0,1967-06-04 00:00:00
748,153,180,0.0,1967-06-18 00:00:00
749,153,177,1.0,1967-06-18 00:00:00
750,153,187,9.0,1967-06-18 00:00:00
751,153,64,8.0,1967-06-18 00:00:00
752,153,163,3.0,1967-06-18 00:00:00
753,153,5,4.0,1967-06-18 00:00:00
754,153,188,0.0,1967-06-18 00:00:00
755,153,10,0.0,1967-06-18 00:00:00
756,154,64,4.0,1967-07-02 00:00:00
757,154,187,0.0,1967-07-02 00:00:00
758,154,177,0.0,1967-07-02 00:00:00
759,154,180,0.0,1967-07-02 00:00:00
760,154,163,3.0,1967-07-02 00:00:00
761,154,188,9.0,1967-07-02 00:00:00
762,154,5,0.0,1967-07-02 00:00:00
763,155,180,0.0,1967-07-15 00:00:00
764,155,187,0.0,1967-07-15 00:00:00
765,155,190,0.0,1967-07-15 00:00:00
766,155,5,4.0,1967-07-15 00:00:00
767,155,177,9.0,1967-07-15 00:00:00
768,155,188,6.0,1967-07-15 00:00:00
769,155,10,1.0,1967-07-15 00:00:00
770,155,163,2.0,1967-07-15 00:00:00
771,155,64,0.0,1967-07-15 00:00:00
772,156,187,0.0,1967-08-06 00:00:00
773,156,10,3.0,1967-08-06 00:00:00
774,156,5,4.0,1967-08-06 00:00:00
775,156,188,9.0,1967-08-06 00:00:00
776,156,179,0.0,1967-08-06 00:00:00
777,156,64,0.0,1967-08-06 00:00:00
778,156,25,0.0,1967-08-06 00:00:00
779,156,177,0.0,1967-08-06 00:00:00
780,156,80,0.0,1967-08-06 00:00:00
781,156,88,0.0,1967-08-06 00:00:00
782,156,163,2.0,1967-08-06 00:00:00
783,157,188,9.0,1967-08-27 00:00:00
784,157,173,0.0,1967-08-27 00:00:00
785,157,187,4.0,1967-08-27 00:00:00
786,157,177,3.0,1967-08-27 00:00:00
787,157,5,1.0,1967-08-27 00:00:00
788,157,191,0.0,1967-08-27 00:00:00
789,157,186,0.0,1967-08-27 00:00:00
790,157,64,2.0,1967-08-27 00:00:00
791,157,163,0.0,1967-08-27 00:00:00
792,157,167,0.0,1967-08-27 00:00:00
793,158,191,0.0,1967-09-10 00:00:00
794,158,10,9.0,1967-09-10 00:00:00
795,158,187,0.0,1967-09-10 00:00:00
796,158,5,0.0,1967-09-10 00:00:00
797,158,64,2.0,1967-09-10 00:00:00
798,158,163,3.0,1967-09-10 00:00:00
799,158,177,4.0,1967-09-10 00:00:00
800,158,188,6.0,1967-09-10 00:00:00
801,159,163,3.0,1967-10-01 00:00:00
802,159,188,4.0,1967-10-01 00:00:00
803,159,184,0.0,1967-10-01 00:00:00
804,159,177,9.0,1967-10-01 00:00:00
805,159,5,0.0,1967-10-01 00:00:00
806,159,191,0.0,1967-10-01 00:00:00
807,159,187,0.0,1967-10-01 00:00:00
808,159,64,0.0,1967-10-01 00:00:00
809,159,10,0.0,1967-10-01 00:00:00
810,160,163,1.0,1967-10-22 00:00:00
811,160,5,0.0,1967-10-22 00:00:00
812,160,64,2.0,1967-10-22 00:00:00
813,160,10,3.0,1967-10-22 00:00:00
814,160,188,6.0,1967-10-22 00:00:00
815,160,177,9.0,1967-10-22 00:00:00
816,160,191,0.0,1967-10-22 00:00:00
817,160,173,0.0,1967-10-22 00:00:00
818,160,186,0.0,1967-10-22 00:00:00
819,160,184,0.0,1967-10-22 00:00:00
820,161,180,0.0,1968-01-01 00:00:00
821,161,187,0.0,1968-01-01 00:00:00
822,161,87,0.0,1968-01-01 00:00:00
823,161,167,0.0,1968-01-01 00:00:00
824,161,192,0.0,1968-01-01 00:00:00
825,161,163,0.0,1968-01-01 00:00:00
826,161,193,1.0,1968-01-01 00:00:00
827,161,191,2.0,1968-01-01 00:00:00
828,161,5,3.0,1968-01-01 00:00:00
829,161,188,4.0,1968-01-01 00:00:00
830,161,177,9.0,1968-01-01 00:00:00
831,161,64,0.0,1968-01-01 00:00:00
832,161,10,0.0,1968-01-01 00:00:00
833,162,184,6.0,1968-05-12 00:00:00
834,162,193,2.0,1968-05-12 00:00:00
835,162,188,0.0,1968-05-12 00:00:00
836,162,64,0.0,1968-05-12 00:00:00
837,162,5,0.0,1968-05-12 00:00:00
838,162,10,0.0,1968-05-12 00:00:00
839,162,177,9.0,1968-05-12 00:00:00
840,162,192,4.0,1968-05-12 00:00:00
841,163,177,9.0,1968-05-26 00:00:00
842,163,64,6.0,1968-05-26 00:00:00
843,163,192,4.0,1968-05-26 00:00:00
844,163,184,2.0,1968-05-26 00:00:00
845,163,10,0.0,1968-05-26 00:00:00
846,163,191,0.0,1968-05-26 00:00:00
847,163,187,0.0,1968-05-26 00:00:00
848,163,188,0.0,1968-05-26 00:00:00
849,163,193,0.0,1968-05-26 00:00:00
850,163,80,0.0,1968-05-26 00:00:00
851,164,80,0.0,1968-06-09 00:00:00
852,164,192,1.0,1968-06-09 00:00:00
853,164,184,9.0,1968-06-09 00:00:00
854,164,193,3.0,1968-06-09 00:00:00
855,164,188,0.0,1968-06-09 00:00:00
856,164,191,0.0,1968-06-09 00:00:00
857,164,10,0.0,1968-06-09 00:00:00
858,164,177,2.0,1968-06-09 00:00:00
859,164,64,6.0,1968-06-09 00:00:00
860,164,5,4.0,1968-06-09 00:00:00
861,165,188,2.0,1968-06-23 00:00:00
862,165,5,3.0,1968-06-23 00:00:00
863,165,64,4.0,1968-06-23 00:00:00
864,165,192,0.0,1968-06-23 00:00:00
865,165,193,9.0,1968-06-23 00:00:00
866,165,184,0.0,1968-06-23 00:00:00
867,165,10,0.0,1968-06-23 00:00:00
868,165,177,0.0,1968-06-23 00:00:00
869,165,191,0.0,1968-06-23 00:00:00
870,165,80,6.0,1968-06-23 00:00:00
871,166,192,3.0,1968-07-07 00:00:00
872,166,5,9.0,1968-07-07 00:00:00
873,166,10,6.0,1968-07-07 00:00:00
874,166,193,4.0,1968-07-07 00:00:00
875,166,177,0.0,1968-07-07 00:00:00
876,166,184,2.0,1968-07-07 00:00:00
877,166,64,1.0,1968-07-07 00:00:00
878,166,80,0.0,1968-07-07 00:00:00
879,166,188,0.0,1968-07-07 00:00:00
880,167,5,6.0,1968-07-20 00:00:00
881,167,177,9.0,1968-07-20 00:00:00
882,167,10,2.0,1968-07-20 00:00:00
883,167,80,0.0,1968-07-20 00:00:00
884,167,187,0.0,1968-07-20 00:00:00
885,167,191,0.0,1968-07-20 00:00:00
886,167,184,3.0,1968-07-20 00:00:00
887,167,188,0.0,1968-07-20 00:00:00
888,167,193,1.0,1968-07-20 00:00:00
889,167,192,0.0,1968-07-20 00:00:00
890,167,64,0.0,1968-07-20 00:00:00
891,168,10,0.0,1968-08-04 00:00:00
892,168,187,0.0,1968-08-04 00:00:00
893,168,184,0.0,1968-08-04 00:00:00
894,168,177,6.0,1968-08-04 00:00:00
895,168,188,4.0,1968-08-04 00:00:00
896,168,193,9.0,1968-08-04 00:00:00
897,168,192,0.0,1968-08-04 00:00:00
898,168,80,0.0,1968-08-04 00:00:00
899,168,0,0.0,1968-08-04 00:00:00
900,168,5,3.0,1968-08-04 00:00:00
901,168,25,0.0,1968-08-04 00:00:00
902,168,64,1.0,1968-08-04 00:00:00
903,169,177,0.0,1968-09-08 00:00:00
904,169,188,0.0,1968-09-08 00:00:00
905,169,10,0.0,1968-09-08 00:00:00
906,169,187,0.0,1968-09-08 00:00:00
907,169,192,0.0,1968-09-08 00:00:00
908,169,191,1.0,1968-09-08 00:00:00
909,169,80,2.0,1968-09-08 00:00:00
910,169,64,3.0,1968-09-08 00:00:00
911,169,5,4.0,1968-09-08 00:00:00
912,169,193,6.0,1968-09-08 00:00:00
913,169,184,9.0,1968-09-08 00:00:00
914,170,184,9.0,1968-09-22 00:00:00
915,170,64,4.0,1968-09-22 00:00:00
916,170,177,3.0,1968-09-22 00:00:00
917,170,192,2.0,1968-09-22 00:00:00
918,170,193,1.0,1968-09-22 00:00:00
919,170,80,0.0,1968-09-22 00:00:00
920,170,5,0.0,1968-09-22 00:00:00
921,170,188,0.0,1968-09-22 00:00:00
922,170,10,0.0,1968-09-22 00:00:00
923,170,191,0.0,1968-09-22 00:00:00
924,171,191,0.0,1968-10-06 00:00:00
925,171,188,0.0,1968-10-06 00:00:00
926,171,192,0.0,1968-10-06 00:00:00
927,171,193,9.0,1968-10-06 00:00:00
928,171,5,0.0,1968-10-06 00:00:00
929,171,10,4.0,1968-10-06 00:00:00
930,171,184,3.0,1968-10-06 00:00:00
931,171,64,0.0,1968-10-06 00:00:00
932,171,0,0.0,1968-10-06 00:00:00
933,171,177,6.0,1968-10-06 00:00:00
934,171,80,0.0,1968-10-06 00:00:00
935,172,188,0.0,1968-11-03 00:00:00
936,172,80,0.0,1968-11-03 00:00:00
937,172,10,2.0,1968-11-03 00:00:00
938,172,184,6.0,1968-11-03 00:00:00
939,172,64,3.0,1968-11-03 00:00:00
940,172,5,0.0,1968-11-03 00:00:00
941,172,193,0.0,1968-11-03 00:00:00
942,172,192,0.0,1968-11-03 00:00:00
943,172,177,9.0,1968-11-03 00:00:00
944,173,184,4.0,1969-03-01 00:00:00
945,173,193,9.0,1969-03-01 00:00:00
946,173,188,0.0,1969-03-01 00:00:00
947,173,64,0.0,1969-03-01 00:00:00
948,173,5,0.0,1969-03-01 00:00:00
949,173,177,6.0,1969-03-01 00:00:00
950,173,179,0.0,1969-03-01 00:00:00
951,174,193,9.0,1969-05-04 00:00:00
952,174,177,0.0,1969-05-04 00:00:00
953,174,5,0.0,1969-05-04 00:00:00
954,174,179,1.0,1969-05-04 00:00:00
955,174,64,2.0,1969-05-04 00:00:00
956,174,184,6.0,1969-05-04 00:00:00
957,175,179,6.0,1969-05-18 00:00:00
958,175,193,0.0,1969-05-18 00:00:00
959,175,5,0.0,1969-05-18 00:00:00
960,175,64,0.0,1969-05-18 00:00:00
961,175,163,0.0,1969-05-18 00:00:00
962,175,184,2.0,1969-05-18 00:00:00
963,175,177,9.0,1969-05-18 00:00:00
964,176,5,4.0,1969-06-21 00:00:00
965,176,184,3.0,1969-06-21 00:00:00
966,176,179,2.0,1969-06-21 00:00:00
967,176,193,9.0,1969-06-21 00:00:00
968,176,177,6.0,1969-06-21 00:00:00
969,176,64,0.0,1969-06-21 00:00:00
970,177,179,4.0,1969-07-06 00:00:00
971,177,193,9.0,1969-07-06 00:00:00
972,177,5,0.0,1969-07-06 00:00:00
973,177,177,1.0,1969-07-06 00:00:00
974,177,184,3.0,1969-07-06 00:00:00
975,178,64,0.0,1969-07-19 00:00:00
976,178,179,6.0,1969-07-19 00:00:00
977,178,193,9.0,1969-07-19 00:00:00
978,178,5,0.0,1969-07-19 00:00:00
979,178,177,3.0,1969-07-19 00:00:00
980,178,184,4.0,1969-07-19 00:00:00
981,179,184,4.0,1969-08-03 00:00:00
982,179,64,0.0,1969-08-03 00:00:00
983,179,179,9.0,1969-08-03 00:00:00
984,179,194,0.0,1969-08-03 00:00:00
985,179,193,6.0,1969-08-03 00:00:00
986,179,177,3.0,1969-08-03 00:00:00
987,180,177,6.0,1969-09-07 00:00:00
988,180,184,3.0,1969-09-07 00:00:00
989,180,179,2.0,1969-09-07 00:00:00
990,180,5,1.0,1969-09-07 00:00:00
991,180,64,0.0,1969-09-07 00:00:00
992,180,193,9.0,1969-09-07 00:00:00
993,181,64,0.0,1969-09-20 00:00:00
994,181,186,0.0,1969-09-20 00:00:00
995,181,179,9.0,1969-09-20 00:00:00
996,181,193,3.0,1969-09-20 00:00:00
997,181,5,0.0,1969-09-20 00:00:00
998,181,184,2.0,1969-09-20 00:00:00
999,181,177,4.0,1969-09-20 00:00:00
1000,181,180,0.0,1969-09-20 00:00:00
1001,182,179,6.0,1969-10-05 00:00:00
1002,182,184,0.0,1969-10-05 00:00:00
1003,182,64,4.0,1969-10-05 00:00:00
1004,182,5,2.0,1969-10-05 00:00:00
1005,182,193,0.0,1969-10-05 00:00:00
1006,182,177,9.0,1969-10-05 00:00:00
1007,183,177,0.0,1969-10-19 00:00:00
1008,183,179,6.0,1969-10-19 00:00:00
1009,183,184,9.0,1969-10-19 00:00:00
1010,183,64,1.0,1969-10-19 00:00:00
1011,183,193,3.0,1969-10-19 00:00:00
1012,183,5,0.0,1969-10-19 00:00:00
1013,184,31,2.0,1970-03-07 00:00:00
1014,184,36,4.0,1970-03-07 00:00:00
1015,184,64,0.0,1970-03-07 00:00:00
1016,184,80,3.0,1970-03-07 00:00:00
1017,184,184,6.0,1970-03-07 00:00:00
1018,184,33,9.0,1970-03-07 00:00:00
1019,184,84,0.0,1970-03-07 00:00:00
1020,184,5,0.0,1970-03-07 00:00:00
1021,185,184,6.0,1970-04-19 00:00:00
1022,185,36,9.0,1970-04-19 00:00:00
1023,185,84,0.0,1970-04-19 00:00:00
1024,185,195,0.0,1970-04-19 00:00:00
1025,185,31,3.0,1970-04-19 00:00:00
1026,185,5,0.0,1970-04-19 00:00:00
1027,185,64,0.0,1970-04-19 00:00:00
1028,185,80,0.0,1970-04-19 00:00:00
1029,185,33,0.0,1970-04-19 00:00:00
1030,186,184,3.0,1970-05-10 00:00:00
1031,186,195,0.0,1970-05-10 00:00:00
1032,186,84,0.0,1970-05-10 00:00:00
1033,186,36,0.0,1970-05-10 00:00:00
1034,186,33,6.0,1970-05-10 00:00:00
1035,186,31,9.0,1970-05-10 00:00:00
1036,186,5,0.0,1970-05-10 00:00:00
1037,186,80,4.0,1970-05-10 00:00:00
1038,186,64,1.0,1970-05-10 00:00:00
1039,187,33,2.0,1970-06-07 00:00:00
1040,187,64,9.0,1970-06-07 00:00:00
1041,187,80,4.0,1970-06-07 00:00:00
1042,187,36,6.0,1970-06-07 00:00:00
1043,187,84,0.0,1970-06-07 00:00:00
1044,187,5,3.0,1970-06-07 00:00:00
1045,187,31,0.0,1970-06-07 00:00:00
1046,188,84,0.0,1970-06-21 00:00:00
1047,188,33,0.0,1970-06-21 00:00:00
1048,188,5,4.0,1970-06-21 00:00:00
1049,188,195,0.0,1970-06-21 00:00:00
1050,188,184,1.0,1970-06-21 00:00:00
1051,188,31,9.0,1970-06-21 00:00:00
1052,188,36,6.0,1970-06-21 00:00:00
1053,188,80,2.0,1970-06-21 00:00:00
1054,188,83,0.0,1970-06-21 00:00:00
1055,188,64,0.0,1970-06-21 00:00:00
1056,189,31,9.0,1970-07-05 00:00:00
1057,189,36,6.0,1970-07-05 00:00:00
1058,189,195,0.0,1970-07-05 00:00:00
1059,189,83,0.0,1970-07-05 00:00:00
1060,189,64,0.0,1970-07-05 00:00:00
1061,189,5,0.0,1970-07-05 00:00:00
1062,189,80,2.0,1970-07-05 00:00:00
1063,189,184,3.0,1970-07-05 00:00:00
1064,189,33,4.0,1970-07-05 00:00:00
1065,190,184,4.0,1970-07-18 00:00:00
1066,190,5,3.0,1970-07-18 00:00:00
1067,190,36,2.0,1970-07-18 00:00:00
1068,190,33,6.0,1970-07-18 00:00:00
1069,190,31,9.0,1970-07-18 00:00:00
1070,190,64,0.0,1970-07-18 00:00:00
1071,190,195,0.0,1970-07-18 00:00:00
1072,190,80,0.0,1970-07-18 00:00:00
1073,190,61,0.0,1970-07-18 00:00:00
1074,191,61,0.0,1970-08-02 00:00:00
1075,191,5,6.0,1970-08-02 00:00:00
1076,191,80,1.0,1970-08-02 00:00:00
1077,191,33,2.0,1970-08-02 00:00:00
1078,191,184,4.0,1970-08-02 00:00:00
1079,191,31,12.0,1970-08-02 00:00:00
1080,191,36,0.0,1970-08-02 00:00:00
1081,191,84,0.0,1970-08-02 00:00:00
1082,191,64,0.0,1970-08-02 00:00:00
1083,191,195,0.0,1970-08-02 00:00:00
1084,191,83,0.0,1970-08-02 00:00:00
1085,192,36,0.0,1970-08-16 00:00:00
1086,192,184,0.0,1970-08-16 00:00:00
1087,192,195,0.0,1970-08-16 00:00:00
1088,192,31,0.0,1970-08-16 00:00:00
1089,192,61,0.0,1970-08-16 00:00:00
1090,192,64,5.0,1970-08-16 00:00:00
1091,192,83,0.0,1970-08-16 00:00:00
1092,192,84,0.0,1970-08-16 00:00:00
1093,192,80,1.0,1970-08-16 00:00:00
1094,192,33,4.0,1970-08-16 00:00:00
1095,192,5,15.0,1970-08-16 00:00:00
1096,193,195,0.0,1970-09-06 00:00:00
1097,193,61,0.0,1970-09-06 00:00:00
1098,193,84,0.0,1970-09-06 00:00:00
1099,193,5,9.0,1970-09-06 00:00:00
1100,193,31,0.0,1970-09-06 00:00:00
1101,193,83,0.0,1970-09-06 00:00:00
1102,193,33,2.0,1970-09-06 00:00:00
1103,193,184,3.0,1970-09-06 00:00:00
1104,193,64,0.0,1970-09-06 00:00:00
1105,193,36,6.0,1970-09-06 00:00:00
1106,193,80,4.0,1970-09-06 00:00:00
1107,194,24,0.0,1970-09-20 00:00:00
1108,194,33,0.0,1970-09-20 00:00:00
1109,194,36,4.0,1970-09-20 00:00:00
1110,194,5,9.0,1970-09-20 00:00:00
1111,194,64,3.0,1970-09-20 00:00:00
1112,194,61,2.0,1970-09-20 00:00:00
1113,194,195,0.0,1970-09-20 00:00:00
1114,194,84,0.0,1970-09-20 00:00:00
1115,194,184,1.0,1970-09-20 00:00:00
1116,194,31,0.0,1970-09-20 00:00:00
1117,194,80,0.0,1970-09-20 00:00:00
1118,195,80,0.0,1970-10-04 00:00:00
1119,195,36,2.0,1970-10-04 00:00:00
1120,195,64,6.0,1970-10-04 00:00:00
1121,195,33,0.0,1970-10-04 00:00:00
1122,195,31,9.0,1970-10-04 00:00:00
1123,195,24,0.0,1970-10-04 00:00:00
1124,195,5,3.0,1970-10-04 00:00:00
1125,195,195,0.0,1970-10-04 00:00:00
1126,195,61,1.0,1970-10-04 00:00:00
1127,195,184,0.0,1970-10-04 00:00:00
1128,195,84,0.0,1970-10-04 00:00:00
1129,196,184,4.0,1970-10-25 00:00:00
1130,196,24,0.0,1970-10-25 00:00:00
1131,196,80,2.0,1970-10-25 00:00:00
1132,196,64,1.0,1970-10-25 00:00:00
1133,196,61,0.0,1970-10-25 00:00:00
1134,196,31,0.0,1970-10-25 00:00:00
1135,196,33,0.0,1970-10-25 00:00:00
1136,196,36,3.0,1970-10-25 00:00:00
1137,196,5,9.0,1970-10-25 00:00:00
1138,197,61,0.0,1971-03-06 00:00:00
1139,197,33,0.0,1971-03-06 00:00:00
1140,197,64,0.0,1971-03-06 00:00:00
1141,197,196,0.0,1971-03-06 00:00:00
1142,197,197,0.0,1971-03-06 00:00:00
1143,197,80,2.0,1971-03-06 00:00:00
1144,197,5,9.0,1971-03-06 00:00:00
1145,197,24,6.0,1971-03-06 00:00:00
1146,197,177,3.0,1971-03-06 00:00:00
1147,197,0,1.0,1971-03-06 00:00:00
1148,198,33,0.0,1971-04-18 00:00:00
1149,198,0,2.0,1971-04-18 00:00:00
1150,198,64,3.0,1971-04-18 00:00:00
1151,198,5,6.0,1971-04-18 00:00:00
1152,198,24,9.0,1971-04-18 00:00:00
1153,198,177,0.0,1971-04-18 00:00:00
1154,198,197,0.0,1971-04-18 00:00:00
1155,198,61,0.0,1971-04-18 00:00:00
1156,198,80,4.0,1971-04-18 00:00:00
1157,199,80,0.0,1971-05-23 00:00:00
1158,199,33,0.0,1971-05-23 00:00:00
1159,199,64,0.0,1971-05-23 00:00:00
1160,199,0,3.0,1971-05-23 00:00:00
1161,199,177,2.0,1971-05-23 00:00:00
1162,199,61,1.0,1971-05-23 00:00:00
1163,199,24,9.0,1971-05-23 00:00:00
1164,199,5,4.0,1971-05-23 00:00:00
1165,199,197,6.0,1971-05-23 00:00:00
1166,200,5,9.0,1971-06-20 00:00:00
1167,200,64,6.0,1971-06-20 00:00:00
1168,200,197,3.0,1971-06-20 00:00:00
1169,200,61,2.0,1971-06-20 00:00:00
1170,200,80,0.0,1971-06-20 00:00:00
1171,200,198,0.0,1971-06-20 00:00:00
1172,200,177,0.0,1971-06-20 00:00:00
1173,200,0,0.0,1971-06-20 00:00:00
1174,200,24,0.0,1971-06-20 00:00:00
1175,200,33,0.0,1971-06-20 00:00:00
1176,201,61,0.0,1971-07-04 00:00:00
1177,201,80,2.0,1971-07-04 00:00:00
1178,201,64,3.0,1971-07-04 00:00:00
1179,201,177,4.0,1971-07-04 00:00:00
1180,201,24,9.0,1971-07-04 00:00:00
1181,201,0,0.0,1971-07-04 00:00:00
1182,201,196,0.0,1971-07-04 00:00:00
1183,201,197,0.0,1971-07-04 00:00:00
1184,201,5,0.0,1971-07-04 00:00:00
1185,201,33,0.0,1971-07-04 00:00:00
1186,202,61,2.0,1971-07-17 00:00:00
1187,202,80,0.0,1971-07-17 00:00:00
1188,202,24,9.0,1971-07-17 00:00:00
1189,202,197,6.0,1971-07-17 00:00:00
1190,202,177,4.0,1971-07-17 00:00:00
1191,202,64,0.0,1971-07-17 00:00:00
1192,202,33,0.0,1971-07-17 00:00:00
1193,202,5,0.0,1971-07-17 00:00:00
1194,202,0,0.0,1971-07-17 00:00:00
1195,202,196,0.0,1971-07-17 00:00:00
1196,202,198,0.0,1971-07-17 00:00:00
1197,203,196,0.0,1971-08-01 00:00:00
1198,203,24,9.0,1971-08-01 00:00:00
1199,203,5,4.0,1971-08-01 00:00:00
1200,203,197,2.0,1971-08-01 00:00:00
1201,203,61,0.0,1971-08-01 00:00:00
1202,203,64,0.0,1971-08-01 00:00:00
1203,203,177,0.0,1971-08-01 00:00:00
