id,post_id,user_id,post_history_type_id,user_display_name,content_license,revision_guid,text,comment,creation_date
11984,4705,,5,user1108,CC BY-SA 2.5,c6e5a4e5-17d0-4936-9782-879a8565bce9,Who are the most important statisticians and what is it that made them famous? (Reply just one scientist per answer please),"changed ""what"" to ""who""",2010-12-04 02:46:25.963
11995,4714,60.0,2,,CC BY-SA 2.5,3352fdd3-59c5-4e30-a8f7-eb83f1b625b7,[Thomas Bayes](http://en.wikipedia.org/wiki/Thomas_Bayes) for inventing Bayes' theorem,,2010-12-04 03:46:20.583
11996,4714,,16,,,a55c79d7-bc33-46d8-ab20-7fd2745692be,,,2010-12-04 03:46:20.583
12727,4705,,6,user88,CC BY-SA 2.5,584325bc-be4a-41e9-9610-e18fab7f9329,<history>,edited tags,2010-12-13 18:16:21.700
12749,4705,,6,,CC BY-SA 2.5,85d40d6e-6022-4e93-a149-983b0a77aae8,<big-list><history>,edited tags,2010-12-13 23:12:56.030
12757,5015,1542.0,1,,CC BY-SA 2.5,92add026-16b7-4c9c-8f33-8c20789f9710,regression: the interaction wipes out my direct effects...,,2010-12-13 23:43:17.117
12758,5015,1542.0,3,,CC BY-SA 2.5,92add026-16b7-4c9c-8f33-8c20789f9710,<regression><interaction>,,2010-12-13 23:43:17.117
12756,5015,1542.0,2,,CC BY-SA 2.5,92add026-16b7-4c9c-8f33-8c20789f9710,"In a regression, the interaction term wipes out both related direct effects? Do I drop the interaction or report the outcome? The interaction was not part of the original hypothesis. ",,2010-12-13 23:43:17.117
12768,5020,1411.0,2,,CC BY-SA 2.5,25f11557-8533-4ac3-9e06-02f74a63b3d4,"I think this one is tricky; as you hint, there's 'moral hazard' here: if you hadn't looked at the interaction at all, you'd be free and clear, but now that you have there is a suspicion of data-dredging if you drop it.

The key is *probably* a change in the meaning of your effects when you go from the main-effects-only to the interaction model. What you get for the 'main effects' depends very much on how your treatments and contrasts are coded. In R, the default is treatment contrasts with the first factor levels (the ones with the first names in alphabetical order unless you have gone out of your way to code them differently) as the baseline levels.

Say (for simplicity) that you have two levels, 'control' and 'trt', for each factor. Without the interaction, the meaning of the 'v1.trt' parameter (assuming treatment contrasts as is the default in R) is ""average difference between 'v1.control' and 'v1.trt' group""; the meaning of the 'v2.trt' parameter is ""average difference between 'v2.control' and 'v2.trt'"".

With the interaction, 'v1.trt' is the average difference between 'v1.control' and 'v1.trt' **in the 'v2.control' group**, and similarly 'v2.trt' is the average difference between v2 groups in the 'v1.control' group. Thus, if you have fairly small treatment effects in each of the control groups, but a large effect in the treatment groups, you could easily see what you're seeing.

The only way I can see this happening *without* a significant interaction term, however, is if all the effects are fairly weak (so that what you really mean by ""the effect disappeared"" is that you went from p=0.06 to p=0.04, across the magic significance line).

Another possibility is that you are 'using up too many degrees of freedom' -- that is, the parameter estimates don't actually change that much, but the residual error term is sufficiently inflated by having to estimate another 4 [ = (2-1)*(5-1)] parameters that your significant terms become non-significant. Again, I would only expect this with a small data set/relatively weak effects.

One possible solution is to move to sum contrasts, although this is also delicate -- you have to be convinced that 'average effect' is meaningful in your case. The very best thing is to plot your data and to look at the coefficients and understand what's happening in terms of the estimated parameters.

Hope that helps.",,2010-12-14 02:25:20.237
12797,5015,674.0,5,,CC BY-SA 2.5,7da4b295-54b3-4e2a-9d0b-24a0eed66e21,"In a regression, the interaction term wipes out both related direct effects. Do I drop the interaction or report the outcome? The interaction was not part of the original hypothesis. ",edited body; edited title,2010-12-14 08:35:11.153
12796,5015,674.0,4,,CC BY-SA 2.5,7da4b295-54b3-4e2a-9d0b-24a0eed66e21,What if interaction wipes out my direct effects in regression?,edited body; edited title,2010-12-14 08:35:11.153
13201,1760,190.0,6,,CC BY-SA 2.5,cf0f7035-f62d-44a0-ad2d-65acc7414a4d,<hypothesis-testing><forecasting>,edited tags,2010-12-20 07:28:59.943
16377,4187,,38,user88,,6887d756-76f7-4279-bd02-adccbc90ac17,"[{""Id"":88,""DisplayName"":""mbq""}]",from http://stats.stackexchange.com/questions/6880/what-are-the-most-dangerous-concepts-in-the-practice-of-data-analysis,2011-02-06 11:01:16.173
17674,6788,1790.0,2,,CC BY-SA 2.5,4a47f257-7908-4b94-be00-8058328c39fb,"I recently stumbled upon the concept of **sample complexity**, and was wondering if there are any texts, papers or tutorials that provide:

 1. A good introduction to the concept
 2. An analysis of the sample complexity of different classification methods or kernel machines.
 3. Advice or information on how to measure it in practice.

Any help with the topic would be greatly appreciated.


",,2011-02-19 22:41:23.000
17676,6788,1790.0,3,,CC BY-SA 2.5,4a47f257-7908-4b94-be00-8058328c39fb,<machine-learning>,,2011-02-19 22:41:23.000
17675,6788,1790.0,1,,CC BY-SA 2.5,4a47f257-7908-4b94-be00-8058328c39fb,Measuring and analyzing sample complexity,,2011-02-19 22:41:23.000
17697,6788,,25,,,5754225a-24bc-43dc-94fb-11f46b56aa28,,http://twitter.com/#!/StackStats/status/39238529569652736,2011-02-20 08:22:49.150
17724,6788,1790.0,5,,CC BY-SA 2.5,a2ac4c34-4688-43ed-b4e6-224c50c69736,"I recently stumbled upon the concept of [**sample complexity**][1], and was wondering if there are any texts, papers or tutorials that provide:

 1. A good introduction to the concept
 2. An analysis of the sample complexity of different classification methods or kernel machines.
 3. Advice or information on how to measure it in practice.

Any help with the topic would be greatly appreciated.


  [1]: http://www.google.com/search?sourceid=chrome&ie=UTF-8&q=%22sample%20complexity%22",added 93 characters in body,2011-02-20 17:52:31.897
17729,6788,1790.0,5,,CC BY-SA 2.5,4ef8d6b5-e493-4e90-8c13-694a1956fdc2,"I recently stumbled upon the concept of [**sample complexity**][1], and was wondering if there are any texts, papers or tutorials that provide:

 1. A good introduction to the concept
 2. An analysis of the sample complexity of different classification methods or kernel methods.
 3. Advice or information on how to measure it in practice.

Any help with the topic would be greatly appreciated.


  [1]: http://www.google.com/search?q=%22sample%20complexity%22",deleted 25 characters in body; deleted 1 characters in body,2011-02-20 19:06:47.563
21473,7965,1691.0,3,,CC BY-SA 2.5,e9e8566c-becc-467f-ad03-079813adc239,<r><clustering>,,2011-03-24 14:51:27.800
21472,7965,1691.0,1,,CC BY-SA 2.5,e9e8566c-becc-467f-ad03-079813adc239,Colinearity and scaling when using kmeans,,2011-03-24 14:51:27.800
21471,7965,1691.0,2,,CC BY-SA 2.5,e9e8566c-becc-467f-ad03-079813adc239,"I'm trying to gain a better understanding of kmeans clustering and am still unclear about colinearity and scaling of data. To explore colinearity, I made a plot of all five variables that I am considering shown in the figure below, along with a correlation calculation.
![colinearity][1]

I started off with a larger number of parameters, and excluded any that had a correlation higher than 0.6 (an assumption I made). The five I choose to include are shown in this diagram.

Then, I scaled the date using the `R` function `scale(x)` before applying the `kmeans()` function. However, I'm not sure whether `center = TRUE` and `scale = TRUE` should also be included as I don't understand the differences that these arguments make. (The `scale()` description is given as `scale(x, center = TRUE, scale = TRUE)`).

Is the process that I describe an appropriate way of identifying clusters?



 
  [1]: https://i.stack.imgur.com/W5MZJ.jpg",,2011-03-24 14:51:27.800
21482,7965,,4,user88,CC BY-SA 2.5,7c37b9c4-a16d-4065-82f3-a3ddc8437d2e,Colinearity and scaling when using k-means,edited title,2011-03-24 16:12:33.673
21484,7965,,25,,,f582b0ff-7e07-4a71-baa2-988b09484c82,,http://twitter.com/#!/StackStats/status/50971048736329728,2011-03-24 17:23:39.727
23138,8529,793.0,2,,CC BY-SA 3.0,d059ff9f-0d0d-425d-a518-c3b37da95746,"What are some good papers describing *applications* of statistics that would be fun and informative to read? Just to be clear, I'm not really looking for papers describing new statistical methods (e.g., a paper on least angle regression), but rather papers describing how to solve real-world problems.

For example, one paper that would fit what I'm looking is the climate paper from the second Cross-Validated Journal Club. I'm kind of looking for more statistics-ish papers, rather than machine learning papers, but I guess it's kind of a fuzzy distinction (I'd classify the Netflix Prize papers as a bit borderline, and a paper on sentiment analysis as something I'm *not* looking for).

I'm asking because most of the applications of statistics I've seen are either the little snippets you seen in textbooks, or things related to my own work, so I'd like to branch out a bit.",,2011-04-08 19:01:11.850
23137,8529,793.0,1,,CC BY-SA 3.0,d059ff9f-0d0d-425d-a518-c3b37da95746,What are some interesting and well-written *applied* statistics papers to read?,,2011-04-08 19:01:11.850
23139,8529,793.0,3,,CC BY-SA 3.0,d059ff9f-0d0d-425d-a518-c3b37da95746,<application>,,2011-04-08 19:01:11.850
23140,8529,668.0,16,,,ac32a436-a0b4-4ad8-bc04-d15a5937bcb1,,,2011-04-08 19:04:21.230
23141,8529,793.0,4,,CC BY-SA 3.0,78024e68-fd28-435a-8c4e-d5171457e657,What are some interesting and well-written *applied* statistics papers?,edited title,2011-04-08 19:10:58.470
23236,8529,674.0,5,,CC BY-SA 3.0,582ad9c9-14e6-459d-9848-43f193916195,"What are some good papers describing *applications* of statistics that would be fun and informative to read? Just to be clear, I'm not really looking for papers describing new statistical methods (e.g., a paper on least angle regression), but rather papers describing how to solve real-world problems.

For example, one paper that would fit what I'm looking is the climate paper from the [second Cross-Validated Journal Club][1]. I'm kind of looking for more statistics-ish papers, rather than machine learning papers, but I guess it's kind of a fuzzy distinction (I'd classify the Netflix Prize papers as a bit borderline, and a paper on sentiment analysis as something I'm *not* looking for).

I'm asking because most of the applications of statistics I've seen are either the little snippets you seen in textbooks, or things related to my own work, so I'd like to branch out a bit.


  [1]: http://meta.stats.stackexchange.com/questions/685/second-cross-validated-journal-club",add tag + link to CVJC paper,2011-04-09 18:54:46.130
23707,8681,1040.0,3,,CC BY-SA 3.0,38e5df04-e0a7-429c-a6fc-5bbd8c1e1979,<dataset>,,2011-04-14 01:33:55.987
23706,8681,1040.0,1,,CC BY-SA 3.0,38e5df04-e0a7-429c-a6fc-5bbd8c1e1979,Where can I find good publicly available data that I could use to teach z-scores to my college students?,,2011-04-14 01:33:55.987
23705,8681,1040.0,2,,CC BY-SA 3.0,38e5df04-e0a7-429c-a6fc-5bbd8c1e1979,I am sick of using the examples in the book. Is there an easy place to find data for which z-score/percentile/normal distribution stuff would be easy to see?,,2011-04-14 01:33:55.987
23711,8681,,25,,,89f82674-de81-4977-91aa-a6b75f07e493,,http://twitter.com/#!/StackStats/status/58366156850999296,2011-04-14 03:09:10.617
23758,8699,155.0,2,,CC BY-SA 3.0,a969388e-10a0-4c40-b68e-4762e25de01f,"You may wish to read answers to this existing question on [freely available datasets](http://stats.stackexchange.com/questions/7/locating-freely-available-data-samples).

In general, I imagine that you'd want a dataset with some interesting metric variables.
In psychology research methods classes that I've taught, we've often looked at datasets with intelligence or personality test scores.

If you want a personality example, I have some [personality data and metadata on github](https://github.com/jeromyanglim/Sweave_Personality_Reports) based on the [IPIP](http://ipip.ori.org/), an public domain measure of the Big 5 factors of personality.

* [github repository home](https://github.com/jeromyanglim/Sweave_Personality_Reports)
* [data](https://github.com/jeromyanglim/Sweave_Personality_Reports/blob/master/data/ipip.tsv)
* [metadata](https://github.com/jeromyanglim/Sweave_Personality_Reports/blob/master/meta/ipipmeta.tsv)
* [David Smith's summary](http://blog.revolutionanalytics.com/2010/12/how-to-create-pdf-reports-with-r.html)",,2011-04-14 10:55:13.367
26020,412,1693.0,4,,CC BY-SA 3.0,cde75dd3-4f25-4c36-b8b6-b15e4b15091a,What book would you recommend for non-statistician scientists?,That 1 word seemed necessary.,2011-05-04 18:19:29.047
26420,9524,2872.0,1,,CC BY-SA 3.0,b70c32e3-f269-4e7e-8fdb-8fb77aa0fa6d,"Any good movies with maths, probabilities etc?",,2011-05-07 11:13:51.243
26419,9524,2872.0,2,,CC BY-SA 3.0,b70c32e3-f269-4e7e-8fdb-8fb77aa0fa6d,"Can you suggest some good movies which involve math, probabilities etc? One example is [21][1]. I would also be interested in movies that involve algorithms (e.g. text decryption). In general ""geeky"" movies with famous scientific theories but no science fiction or documentaries. Thanks in advance!


  [1]: http://en.wikipedia.org/wiki/21_%282008_film%29",,2011-05-07 11:13:51.243
26421,9524,2872.0,3,,CC BY-SA 3.0,b70c32e3-f269-4e7e-8fdb-8fb77aa0fa6d,<probability>,,2011-05-07 11:13:51.243
26426,9524,,25,,,78ac57da-6346-4ccb-9f31-ed7f30c5100a,,http://twitter.com/#!/StackStats/status/66837557815676928,2011-05-07 12:11:30.140
26427,9524,674.0,16,,,101c07d2-4565-4357-abbe-0b1d27f2aced,,,2011-05-07 12:32:39.210
26429,9524,674.0,4,,CC BY-SA 3.0,db37784d-623d-4729-9123-68d777ee8d93,Are there any good movies involving mathematics or probability?,edited tags; edited title,2011-05-07 12:34:34.433
26428,9524,674.0,6,,CC BY-SA 3.0,db37784d-623d-4729-9123-68d777ee8d93,<probability><references>,edited tags; edited title,2011-05-07 12:34:34.433
26440,9529,192.0,16,,,0a4c4ecc-5f60-49ec-b06b-60958c546b3b,,,2011-05-07 14:19:42.887
26439,9529,192.0,2,,CC BY-SA 3.0,1b2c43cf-4004-4f05-892c-6916f9394665,"[Pi][1]


  [1]: http://www.imdb.com/title/tt0138704/",,2011-05-07 14:19:42.887
27801,10008,1506.0,3,,CC BY-SA 3.0,a636a9f6-56e9-4a4a-b514-bbbdc8628926,<modeling><interaction>,,2011-05-20 01:19:45.107
27799,10008,1506.0,2,,CC BY-SA 3.0,a636a9f6-56e9-4a4a-b514-bbbdc8628926,"Is it ever valid to include a two-way interaction in a model without including the main effects?  What if your hypothesis is only about the interaction, do you still need to include the main effects?",,2011-05-20 01:19:45.107
27800,10008,1506.0,1,,CC BY-SA 3.0,a636a9f6-56e9-4a4a-b514-bbbdc8628926,Including the Interaction but not the Main Effects in a Model,,2011-05-20 01:19:45.107
27808,10008,,25,,,e98ca262-ea36-4578-bfbb-edc1a72adb28,,http://twitter.com/#!/StackStats/status/71412951185235969,2011-05-20 03:12:29.113
27839,10008,,4,user88,CC BY-SA 3.0,6ce9f82e-fcb2-45dc-bfe0-16d6be1bb924,Including the interaction but not the main effects in a model,edited title,2011-05-20 09:20:21.180
