id,post_id,user_id,content_license,user_display_name,text,creation_date
57525,31587,7007.0,CC BY-SA 3.0,,The fourth line normalizes each line of the matrix $(p_{ij})$.,2012-09-11 19:34:22.347
57535,31575,1359.0,CC BY-SA 3.0,,Similar question:http://stats.stackexchange.com/questions/26722/calculate-transition-matrix-markov-in-r,2012-09-11 20:18:13.553
57542,31587,6404.0,CC BY-SA 3.0,,Bare with my slowness here. I do appreciate the MATLAB code translation although I still can't see what it's attempting to do in your first `for` loop. The 3rd line from the original code is counting the number of times $x$ goes from state $x_i$ to state $x_j$? If you could say it in words I'd appreciate that a lot. Cheers,2012-09-11 20:35:23.493
57551,31575,6404.0,CC BY-SA 3.0,,@B_Miner could you write your code in pseudo-code form for me? Or explain it in lay terms...  However I see it works in my R console.,2012-09-11 21:41:01.917
57553,31587,6404.0,CC BY-SA 3.0,,I have implemented your R code and it works just as you explained. Which is great!  My query is now with regards to the $x$ vector... My observation sequences are of uneven lengths.  Eg the matrix I provided above. How would I change your code to handle this?,2012-09-11 21:44:50.053
57558,10911,,CC BY-SA 3.0,user14015,"does the following link answers' this?
http://www.talkstats.com/showthread.php/11554-mean-of-means",2012-09-11 21:55:13.197
57572,31587,7007.0,CC BY-SA 3.0,,"A realization of the chain is something like $1, 1, 2, 1, 2, 1, 2, 4, 3, 1$. By inspection, it jumped from $1$ to $1$ one time, from $1$ to $2$ three times, and so on. What exactly you don't understand?",2012-09-12 00:41:29.340
57583,10911,674.0,CC BY-SA 3.0,,"@TST, There appears to be nothing but a link to Wikipedia on [Pooled variance](http://en.wikipedia.org/wiki/Pooled_variance). Care to elaborate?",2012-09-12 07:45:38.580
57973,31587,6404.0,CC BY-SA 3.0,,Can you clarify for me that your vector x is the same as concatenating my matrix rows? Ie one long sequence instead of many short ones?,2012-09-15 22:41:23.583
57974,31587,7007.0,CC BY-SA 3.0,,"No, $x$ is just one row. Don't concatenate because you will introduce ""false"" transitions: last state of one line $\to$ first state of the next line. You have to change the code to loop through the lines of your matrix and count the transitions. At the end, normalize each line of the transition matrix.",2012-09-15 23:57:51.537
59038,32317,,CC BY-SA 3.0,,"I believe Apache Mahout has some clustering algorithms, but I don't know much about it (other than that is runs over Hadoop).",2012-09-25 20:59:31.763
59207,32388,,CC BY-SA 3.0,user88,"IMO the main problem is that you have so little data here that any model makes (no) sense; remember that in contrary to you R doesn't understand variable names and can't infer from that. BTW you can get ""right"" result simply by reversing the order of columns -- this even better shows that you are torturing this poor algorithm stranded in a no-information regime.",2012-09-26 23:25:18.097
59212,32388,633.0,CC BY-SA 3.0,,"In any case, the two dependence structures are identical (as long as you do not have interventions).  Also, I think you are confusing the direction of reasoning with the directions of the arrows.  Finally, all variables in a Bayesian network can be a response variable and can have arcs to other variables.",2012-09-27 00:01:10.453
59303,32317,8208.0,CC BY-SA 3.0,,Actually I will have to cluster data in the form of sets of features. In another question I have been told that I should try using some set-based distance metrics (Such as Jaccard or Tanimoto) but they're not implemented in Weka. Do you recommend me other libraries supporting these distances?,2012-09-27 14:07:10.020
62043,4187,,CC BY-SA 3.0,user16110,I just gave a talk on this subject... A link to the video follows if you are interested. http://www.youtube.com/watch?v=1SNQQvY1ESo&feature=g-upl,2012-10-21 01:13:53.057
62045,4187,,CC BY-SA 3.0,,"Hi @Amanda, could you give some indication here of what's in the talk? No-one likes the possibility of being rick-rolled.",2012-10-21 02:17:50.833
62455,10069,3733.0,CC BY-SA 3.0,,"This means that we should start deleting the terms from y ~ x1 * x2 * x3 * x4, starting deleting the highest-order terms, i.e. the normal deletion method, right?",2012-10-25 08:11:04.330
62515,10069,2666.0,CC BY-SA 3.0,,"Deletion of terms is not recommended unless you can test entire classes of terms as a ""chunk"".  For example it may be reasonable to either keep or delete all interaction terms, or to keep or delete all interactions that are 3rd or 4th order.",2012-10-25 19:13:21.093
62520,34166,668.0,CC BY-SA 3.0,,I was moved to post this as a separate question based on comments at http://stats.stackexchange.com/questions/23779.,2012-10-25 20:10:56.277
104671,57730,594.0,CC BY-SA 3.0,,How did the continuous variables became discrete (multinomial)?,2013-10-17 20:12:26.730
63093,34166,,CC BY-SA 3.0,user16414,"You might be interested in the (now large) literature in philosophy on this paradox. Here is a fairly complete bibliography (with links):
http://philpapers.org/browse/sleeping-beauty",2012-10-31 14:13:08.683
64170,35097,1506.0,CC BY-SA 3.0,,Discussion on Gelman's blog: http://andrewgelman.com/2012/11/16808/,2012-11-11 16:27:06.533
64176,35097,,CC BY-SA 3.0,,"I think a lot is wrong, both from the frequentist and Bayesian point of view. My biggest criticism each: First, P values are ultimately heuristics and are properties of a number of things including the statistical problem, data and experiment. Here, all three are grossly misrepresented for that particular question. Second, the ""Bayesian"" uses a decision theoretic approach which need not be Bayesian. It's funny, though.",2012-11-11 17:33:54.870
64262,35097,,CC BY-SA 3.0,,"To take it out of the statistics realm....the sun isn't massive enough to go nova. QED, the Bayesian is right. ([The Sun will instead become a Red Giant](http://simple.wikipedia.org/wiki/Sun#The_fate_of_the_Sun))",2012-11-12 17:15:25.793
64268,35160,,CC BY-SA 3.0,user10525,"(+1) A nice reference on this *strong and crucial* assumption of repeatability in frequentism is [Statistical Inference in Science (2000)](http://www.amazon.com/Statistical-Inference-Science-D-Sprott/dp/0387950192), chapter 1. (Although there are so many issues that it is difficult to tell which one is *the main* one)",2012-11-12 17:41:32.140
64270,35097,,CC BY-SA 3.0,,"@Glen et alii, in particular, note Randall Munroe's response to Gelman: http://andrewgelman.com/2012/11/16808/#comment-109366",2012-11-12 17:48:10.677
64271,35097,,CC BY-SA 3.0,user10525,"I believe the comic confounds **estimation** and **hypothesis testing** (Basic mistake!). 

The machine *estimates*,using a decision-theoretic approach, the probability of an event. The outcome is 0 or 1, based on the decision rule.

The frequentist statistician relates this with a p-value (why? Just for fun). He/she should have related this value with a point estimator.",2012-11-12 18:00:20.307
64356,35160,,CC BY-SA 3.0,,"Not so fast with the repeatability argument... First, the experiment that is repeatable is the querying of the machine not the sun going nova The truth of *that* is the fixed but unknown object of inference. The querying experiment can certainly be repeated, and if it were for a few more times the frequentist strategy could easily seem reasonable.",2012-11-13 09:42:33.477
64357,35160,,CC BY-SA 3.0,,"Second, one should not be too stringent on the repeatability business anyway, lest frequentists be stuck not being able to infer anything at all in non-experimental situations.  Assume for a moment that 'sun goes nova' was the candidate event.  I'm no physicist, but I'm told that the event 'sun goes nova' happens rather often (just not so much around here) so this sounds to me  like a repeat.  In any case, folk like David Cox (in 'Foundations of Statistics') cheerfully say things like: ""the repetitions contemplated are *almost always hypothetical*. This by itself seems no drawback"".",2012-11-13 09:51:26.513
64392,35160,651.0,CC BY-SA 3.0,,We could view the sun as a random sample from a population of suns in parallel universes in which we could in principle repeat the experiment if only we had a quantum mirror! ;o),2012-11-13 17:46:25.117
64393,35097,,CC BY-SA 3.0,,Discussion and response on Larry's blog: [http://normaldeviate.wordpress.com/2012/11/09/anti-xkcd](http://normaldeviate.wordpress.com/2012/11/09/anti-xkcd),2012-11-13 17:58:18.583
64445,35249,668.0,CC BY-SA 3.0,,"How, *exactly,* are the samples obtained and measured? This matters because if the samples represent averages within each layer at their locations, then the varying layer thickness will change the distributions of the values and thereby suggest one set of approaches. Otherwise, if the results are from subsampling each layer (which often happens in the lab), then another set of approaches might be favored.",2012-11-13 22:43:26.443
64447,35249,11884.0,CC BY-SA 3.0,,"Thanks @whuber for the fast reply: Layers are (re)calculated with weighted average, from sampling layers. So they do not represent the actual sampling and lab measured samples (every profile has a different layer divison for sampling). And after recalculating the layering is uniform for every sample for every property.",2012-11-13 22:49:11.590
64448,35249,668.0,CC BY-SA 3.0,,"You may have a hard time, then, interpreting the results: they could tell you more about your interpolation (averaging) method than about what's really going on. Is there a reason not to do the PCA with the original data?",2012-11-13 22:50:58.050
64451,35249,11884.0,CC BY-SA 3.0,,"Sampling is really diverse for every single point. It means sometimes the first layer is 0-1cm sometimes 0-100cms. The goal would be clustering, on a uniform layering, but I'd like to get rid of correlating properties.",2012-11-13 22:54:32.360
64453,35249,11884.0,CC BY-SA 3.0,,"@whuber I was considering also splines, not weighted average but in some cases it would have result to misleading values if NAs are present in a profile.",2012-11-13 23:05:45.187
66501,20234,12900.0,CC BY-SA 3.0,,on further thought on this question it seems the related/relevant area of research is called _global optimization_ methods/variants on top of local-type algorithms eg gradient descent...,2012-12-05 06:29:31.657
66502,20240,12900.0,CC BY-SA 3.0,,"accepting this answer as a description of current state of affairs & general categories of applications but still think there are some bridge thms that exist & remain to be proven that link up the separate areas. the proof that NNs can model or _""approximate""_ any continuous mathematical fn to arbitrary degree of accuracy is closely related... ie [kolmogorovs thm](http://neuron.eng.wayne.edu/tarek/MITbook/chap2/2_3.html)",2012-12-05 06:42:15.477
66503,20234,12900.0,CC BY-SA 3.0,,"eg [""global optimization for neural network training""](http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.42.189) by shang & wah",2012-12-05 06:43:57.550
68498,20667,4890.0,CC BY-SA 3.0,,A similar question in lines of specific datasets has been closed here : http://stats.stackexchange.com/questions/38928/high-dimensional-regression-datasets,2012-12-22 18:09:39.020
